Species,Subj_idx,Session,Block,Trial,Stim,Procedure,Duration_Set,Target_Duration,Response,Condition
Human,4,1,1,47,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.379,0.834,0.5,Empty
Human,4,1,1,48,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.380,0.203,0.3,Empty
Human,4,1,1,49,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.381,1.065,0.2,Empty
Human,4,1,1,50,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.382,0.203,0.4,Empty
Human,5,1,1,1,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.383,0.767,0.2,Empty
Human,5,1,1,2,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.384,0.203,0.05,Empty
Human,5,1,1,3,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.385,0.461,0.25,Empty
Human,5,1,1,4,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.386,0.461,0.25,Empty
Human,5,1,1,5,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.387,1.183,0.5,Empty
Human,5,1,1,6,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.388,0.077,0.05,Empty
Human,5,1,1,7,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.389,0.834,0.6,Empty
Human,5,1,1,8,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.390,0.834,0.8,Empty
Human,5,1,1,9,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.391,0.834,0.7,Empty
Human,5,1,1,10,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.392,0.767,0.55,Empty
Human,5,1,1,11,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.393,0.834,0.6,Empty
Human,5,1,1,12,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.394,0.348,0.1,Empty
Human,5,1,1,13,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.395,0.767,0.5,Empty
Human,5,1,1,14,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.396,0.958,0.8,Empty
Human,5,1,1,15,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.397,0.958,1,Empty
Human,5,1,1,16,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.398,0.767,0.8,Empty
Human,5,1,1,17,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.399,0.834,0.6,Empty
Human,5,1,1,18,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.400,0.767,0.7,Empty
Human,5,1,1,19,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.401,0.582,0.3,Empty
Human,5,1,1,20,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.402,1.065,0.7,Empty
Human,5,1,1,21,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.403,0.077,0.05,Empty
Human,5,1,1,22,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.404,0.077,0.05,Empty
Human,5,1,1,23,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.405,0.958,0.2,Empty
Human,5,1,1,24,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.406,0.958,0.6,Empty
Human,5,1,1,25,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.407,0.077,0.08,Empty
Human,5,1,1,26,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.408,0.582,0.2,Empty
Human,5,1,1,27,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.409,0.077,0.05,Empty
Human,5,1,1,28,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.410,0.958,0.3,Empty
Human,5,1,1,29,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.411,1.183,1,Empty
Human,5,1,1,30,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.412,0.203,0.1,Empty
Human,5,1,1,31,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.413,1.183,0.9,Empty
Human,5,1,1,32,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.414,1.183,1,Empty
Human,5,1,1,33,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.415,0.582,0.25,Empty
Human,5,1,1,34,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.416,1.183,0.5,Empty
Human,5,1,1,35,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.417,0.582,0.1,Empty
Human,5,1,1,36,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.418,0.461,0.095,Empty
Human,5,1,1,37,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.419,1.065,0.8,Empty
Human,5,1,1,38,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.420,1.065,0.8,Empty
Human,5,1,1,39,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.421,1.065,0.8,Empty
Human,5,1,1,40,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.422,0.348,0.1,Empty
Human,5,1,1,41,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.423,1.065,0.7,Empty
Human,5,1,1,42,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.424,0.461,0.2,Empty
Human,5,1,1,43,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.425,0.348,0.12,Empty
Human,5,1,1,44,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.426,0.582,0.15,Empty
Human,5,1,1,45,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.427,0.461,0.3,Empty
Human,5,1,1,46,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.428,0.203,0.1,Empty
Human,5,1,1,47,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.429,0.203,0.1,Empty
Human,5,1,1,48,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.430,0.348,0.2,Empty
Human,5,1,1,49,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.431,0.203,0.2,Empty
Human,5,1,1,50,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.432,0.348,0.35,Empty
Human,6,1,1,1,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.433,0.582,1,Empty
Human,6,1,1,2,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.434,0.077,0.5,Empty
Human,6,1,1,3,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.435,0.077,1,Empty
Human,6,1,1,4,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.436,0.461,0.4,Empty
Human,6,1,1,5,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.437,0.203,1,Empty
Human,6,1,1,6,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.438,1.183,0.05,Empty
Human,6,1,1,7,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.439,0.348,1,Empty
Human,6,1,1,8,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.440,1.065,1,Empty
Human,6,1,1,9,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.441,0.077,0.25,Empty
Human,6,1,1,10,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.442,0.767,0.25,Empty
Human,6,1,1,11,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.443,0.582,0.4,Empty
Human,6,1,1,12,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.444,0.077,1,Empty
Human,6,1,1,13,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.445,0.203,1,Empty
Human,6,1,1,14,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.446,1.183,0.45,Empty
Human,6,1,1,15,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.447,0.203,1,Empty
Human,6,1,1,16,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.448,1.065,0.8,Empty
Human,6,1,1,17,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.449,0.767,1.25,Empty
Human,6,1,1,18,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.450,0.077,1,Empty
Human,6,1,1,19,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.451,0.348,1,Empty
Human,6,1,1,20,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.452,0.582,0.4,Empty
Human,6,1,1,21,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.453,0.767,0.6,Empty
Human,6,1,1,22,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.454,0.348,1,Empty
Human,6,1,1,23,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.455,0.767,0.5,Empty
Human,6,1,1,24,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.456,1.065,1,Empty
Human,6,1,1,25,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.457,0.834,1,Empty
Human,6,1,1,26,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.458,0.461,0.5,Empty
Human,6,1,1,27,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.459,0.958,1,Empty
Human,6,1,1,28,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.460,0.582,0.5,Empty
Human,6,1,1,29,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.461,0.461,0.6,Empty
Human,6,1,1,30,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.462,0.461,0.4,Empty
Human,6,1,1,31,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.463,0.834,0.25,Empty
Human,6,1,1,32,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.464,0.461,1,Empty
Human,6,1,1,33,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.465,0.348,0.6,Empty
Human,6,1,1,34,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.466,0.203,0.2,Empty
Human,6,1,1,35,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.467,0.582,0.85,Empty
Human,6,1,1,36,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.468,0.348,1,Empty
Human,6,1,1,37,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.469,0.834,0.7,Empty
Human,6,1,1,38,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.470,1.183,0.55,Empty
Human,6,1,1,39,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.471,0.203,0.6,Empty
Human,6,1,1,40,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.472,0.834,1,Empty
Human,6,1,1,41,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.473,0.958,0.45,Empty
Human,6,1,1,42,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.474,1.183,0.9,Empty
Human,6,1,1,43,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.475,0.834,0.9,Empty
Human,6,1,1,44,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.476,0.958,0.5,Empty
Human,6,1,1,45,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.477,1.183,1,Empty
Human,6,1,1,46,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.478,0.767,0.5,Empty
Human,6,1,1,47,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.479,0.958,1,Empty
Human,6,1,1,48,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.480,0.958,0.6,Empty
Human,6,1,1,49,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.481,1.065,0.9,Empty
Human,6,1,1,50,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.482,1.065,0.45,Empty
Human,7,1,1,1,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.483,0.077,0.2,Empty
Human,7,1,1,2,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.484,1.183,1,Empty
Human,7,1,1,3,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.485,0.203,0.25,Empty
Human,7,1,1,4,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.486,0.077,0.15,Empty
Human,7,1,1,5,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.487,0.461,0.4,Empty
Human,7,1,1,6,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.488,0.958,1.1,Empty
Human,7,1,1,7,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.489,0.958,0.9,Empty
Human,7,1,1,8,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.490,0.767,0.7,Empty
Human,7,1,1,9,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.491,0.348,0.2,Empty
Human,7,1,1,10,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.492,0.077,0.1,Empty
Human,7,1,1,11,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.493,0.834,0.25,Empty
Human,7,1,1,12,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.494,1.065,0.8,Empty
Human,7,1,1,13,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.495,0.348,0.1,Empty
Human,7,1,1,14,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.496,0.958,0.8,Empty
Human,7,1,1,15,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.497,0.834,0.3,Empty
Human,7,1,1,16,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.498,0.958,0.5,Empty
Human,7,1,1,17,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.499,0.958,0.7,Empty
Human,7,1,1,18,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.500,0.582,0.2,Empty
Human,7,1,1,19,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.501,0.582,0.15,Empty
Human,7,1,1,20,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.502,0.834,0.3,Empty
Human,7,1,1,21,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.503,1.065,0.6,Empty
Human,7,1,1,22,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.504,0.203,0.1,Empty
Human,7,1,1,23,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.505,1.183,0.7,Empty
Human,7,1,1,24,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.506,0.834,0.7,Empty
Human,7,1,1,25,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.507,0.582,0.3,Empty
Human,7,1,1,26,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.508,0.461,0.2,Empty
Human,7,1,1,27,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.509,0.767,0.4,Empty
Human,7,1,1,28,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.510,0.203,0.1,Empty
Human,7,1,1,29,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.511,1.065,0.6,Empty
Human,7,1,1,30,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.512,0.461,0.15,Empty
Human,7,1,1,31,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.513,0.834,0.35,Empty
Human,7,1,1,32,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.514,0.203,0.15,Empty
Human,7,1,1,33,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.515,0.767,0.2,Empty
Human,7,1,1,34,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.516,0.461,0.15,Empty
Human,7,1,1,35,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.517,0.077,0.1,Empty
Human,7,1,1,36,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.518,0.077,0.075,Empty
Human,7,1,1,37,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.519,0.203,0.1,Empty
Human,7,1,1,38,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.520,0.348,0.1,Empty
Human,7,1,1,39,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.521,0.461,0.2,Empty
Human,7,1,1,40,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.522,0.582,0.25,Empty
Human,7,1,1,41,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.523,0.582,0.2,Empty
Human,7,1,1,42,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.524,1.183,0.3,Empty
Human,7,1,1,43,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.525,1.065,0.35,Empty
Human,7,1,1,44,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.526,1.065,0.4,Empty
Human,7,1,1,45,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.527,0.348,0.15,Empty
Human,7,1,1,46,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.528,1.183,0.5,Empty
Human,7,1,1,47,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.529,1.183,0.6,Empty
Human,7,1,1,48,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.530,0.348,0.1,Empty
Human,7,1,1,49,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.531,0.767,0.25,Empty
Human,7,1,1,50,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.532,0.767,0.3,Empty
Human,8,1,1,1,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.533,0.958,0.2,Empty
Human,8,1,1,2,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.534,0.077,0.1,Empty
Human,8,1,1,3,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.535,0.767,0.1,Empty
Human,8,1,1,4,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.536,1.183,0.4,Empty
Human,8,1,1,5,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.537,0.203,0.1,Empty
Human,8,1,1,6,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.538,0.203,0.1,Empty
Human,8,1,1,7,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.539,0.077,0.07,Empty
Human,8,1,1,8,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.540,0.077,0.07,Empty
Human,8,1,1,9,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.541,0.958,0.3,Empty
Human,8,1,1,10,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.542,0.834,0.2,Empty
Human,8,1,1,11,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.543,0.077,0.06,Empty
Human,8,1,1,12,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.544,0.834,0.11,Empty
Human,8,1,1,13,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.545,0.834,0.29,Empty
Human,8,1,1,14,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.546,0.203,0.14,Empty
Human,8,1,1,15,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.547,0.582,0.15,Empty
Human,8,1,1,16,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.548,0.958,0.35,Empty
Human,8,1,1,17,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.549,0.461,0.3,Empty
Human,8,1,1,18,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.550,1.183,0.5,Empty
Human,8,1,1,19,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.551,0.203,0.1,Empty
Human,8,1,1,20,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.552,0.461,0.15,Empty
Human,8,1,1,21,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.553,0.834,0.25,Empty
Human,8,1,1,22,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.554,0.958,0.4,Empty
Human,8,1,1,23,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.555,0.834,0.35,Empty
Human,8,1,1,24,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.556,0.203,0.1,Empty
Human,8,1,1,25,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.557,1.065,0.25,Empty
Human,8,1,1,26,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.558,0.958,0.4,Empty
Human,8,1,1,27,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.559,0.077,0.1,Empty
Human,8,1,1,28,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.560,0.767,0.34,Empty
Human,8,1,1,29,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.561,0.348,0.1,Empty
Human,8,1,1,30,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.562,0.348,0.09,Empty
Human,8,1,1,31,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.563,1.183,0.25,Empty
Human,8,1,1,32,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.564,1.065,0.45,Empty
Human,8,1,1,33,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.565,0.767,0.29,Empty
Human,8,1,1,34,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.566,0.582,0.15,Empty
Human,8,1,1,35,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.567,0.582,0.1,Empty
Human,8,1,1,36,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.568,0.348,0.09,Empty
Human,8,1,1,37,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.569,1.065,0.3,Empty
Human,8,1,1,38,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.570,0.461,0.1,Empty
Human,8,1,1,39,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.571,1.065,0.4,Empty
Human,8,1,1,40,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.572,0.461,0.1,Empty
Human,8,1,1,41,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.573,0.348,0.07,Empty
Human,8,1,1,42,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.574,1.065,0.2,Empty
Human,8,1,1,43,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.575,0.582,0.15,Empty
