Species,Subj_idx,Session,Block,Trial,Stim,Procedure,Duration_Set,Target_Duration,Response,VideoType
Human,51,48,1,15,Audiovisual,TE,64,64,47,Office and cafe
Human,51,48,1,16,Audiovisual,TE,16,16,10.4,Campus and outside
Human,51,48,1,17,Audiovisual,TE,48,48,33,Office and cafe
Human,51,48,1,18,Audiovisual,TE,2,2,1,Office and cafe
Human,51,48,1,19,Audiovisual,TE,3,3,2,City
Human,51,48,1,20,Audiovisual,TE,48,48,40.1,Campus and outside
Human,51,48,1,21,Audiovisual,TE,64,64,48.1,Office and cafe
Human,51,48,1,22,Audiovisual,TE,64,64,65.1,Office and cafe
Human,51,48,1,23,Audiovisual,TE,24,24,20,Office and cafe
Human,51,48,1,24,Audiovisual,TE,2,2,2,City
Human,51,48,1,25,Audiovisual,TE,1.5,1.5,1,Office and cafe
Human,51,48,1,26,Audiovisual,TE,32,32,23.1,City
Human,51,48,1,27,Audiovisual,TE,32,32,26,City
Human,51,48,1,28,Audiovisual,TE,48,48,40.1,Office and cafe
Human,51,48,1,29,Audiovisual,TE,6,6,6,Office and cafe
Human,51,48,1,30,Audiovisual,TE,6,6,6,City
Human,51,48,1,31,Audiovisual,TE,24,24,16,Office and cafe
Human,51,48,1,32,Audiovisual,TE,4,4,4,Campus and outside
Human,51,48,1,33,Audiovisual,TE,32,32,20,Office and cafe
Human,51,48,1,34,Audiovisual,TE,16,16,11,Office and cafe
Human,51,48,1,35,Audiovisual,TE,4,4,2,Office and cafe
Human,51,48,1,36,Audiovisual,TE,1.5,1.5,1,Office and cafe
Human,51,48,1,37,Audiovisual,TE,2,2,2.5,City
Human,51,48,1,38,Audiovisual,TE,8,8,6,Office and cafe
Human,51,48,1,39,Audiovisual,TE,6,6,5.3,Office and cafe
Human,51,48,1,40,Audiovisual,TE,1.5,1.5,1.1,Office and cafe
Human,51,48,1,41,Audiovisual,TE,1,1,1,Campus and outside
Human,51,48,1,42,Audiovisual,TE,12,12,8.1,Office and cafe
Human,51,48,1,43,Audiovisual,TE,48,48,40,City
Human,51,48,1,44,Audiovisual,TE,64,64,60,Office and cafe
Human,51,48,1,45,Audiovisual,TE,8,8,6,City
Human,51,48,1,46,Audiovisual,TE,12,12,7.9,Office and cafe
Human,51,48,1,47,Audiovisual,TE,2,2,2,Office and cafe
Human,51,48,1,48,Audiovisual,TE,3,3,3,Office and cafe
Human,51,48,1,49,Audiovisual,TE,24,24,19,City
Human,51,48,1,50,Audiovisual,TE,16,16,10.1,City
Human,51,48,1,51,Audiovisual,TE,64,64,75.1,City
Human,51,48,1,52,Audiovisual,TE,16,16,11,Office and cafe
Human,51,48,1,53,Audiovisual,TE,1.5,1.5,2,Office and cafe
Human,51,48,1,54,Audiovisual,TE,1,1,1,Campus and outside
Human,51,48,1,55,Audiovisual,TE,8,8,6,Office and cafe
Human,51,48,1,56,Audiovisual,TE,16,16,12,Office and cafe
Human,51,48,1,57,Audiovisual,TE,8,8,6,City
Human,51,48,1,58,Audiovisual,TE,32,32,20,Office and cafe
Human,51,48,1,59,Audiovisual,TE,1,1,0.4,Office and cafe
Human,51,48,1,60,Audiovisual,TE,8,8,5,Office and cafe
Human,51,48,1,61,Audiovisual,TE,32,32,22.1,City
Human,51,48,1,62,Audiovisual,TE,4,4,2,Office and cafe
Human,51,48,1,63,Audiovisual,TE,12,12,9,Office and cafe
Human,51,48,1,64,Audiovisual,TE,2,2,1.5,City
Human,51,48,1,65,Audiovisual,TE,8,8,6,Office and cafe
Human,51,48,1,66,Audiovisual,TE,48,48,36,Campus and outside
Human,51,48,1,67,Audiovisual,TE,1,1,1,Office and cafe
Human,51,48,1,68,Audiovisual,TE,4,4,3,City
Human,51,48,1,69,Audiovisual,TE,3,3,3,Office and cafe
Human,51,48,1,70,Audiovisual,TE,16,16,15,Campus and outside
Human,51,48,1,71,Audiovisual,TE,32,32,25,Campus and outside
Human,51,48,1,72,Audiovisual,TE,24,24,15,Office and cafe
Human,51,48,1,73,Audiovisual,TE,12,12,7.1,Office and cafe
Human,51,48,1,74,Audiovisual,TE,32,32,21.9,Office and cafe
Human,51,48,1,75,Audiovisual,TE,12,12,10.3,Campus and outside
Human,51,48,1,76,Audiovisual,TE,8,8,4,Office and cafe
Human,51,48,1,77,Audiovisual,TE,2,2,2,Campus and outside
Human,51,48,1,78,Audiovisual,TE,1,1,1,Office and cafe
Human,51,48,1,79,Audiovisual,TE,6,6,4,Office and cafe
Human,51,48,1,80,Audiovisual,TE,6,6,5,Campus and outside
Human,52,49,1,1,Audiovisual,TE,16,16,8.6,Office and cafe
Human,52,49,1,2,Audiovisual,TE,16,16,16.3,City
Human,52,49,1,3,Audiovisual,TE,32,32,32,City
Human,52,49,1,4,Audiovisual,TE,48,48,40.6,Campus and outside
Human,52,49,1,5,Audiovisual,TE,3,3,1,Office and cafe
Human,52,49,1,6,Audiovisual,TE,12,12,9,Office and cafe
Human,52,49,1,7,Audiovisual,TE,32,32,26.7,Office and cafe
Human,52,49,1,8,Audiovisual,TE,8,8,6,Office and cafe
Human,52,49,1,9,Audiovisual,TE,48,48,40.6,Campus and outside
Human,52,49,1,10,Audiovisual,TE,8,8,7.6,Office and cafe
Human,52,49,1,11,Audiovisual,TE,6,6,4,Office and cafe
Human,52,49,1,12,Audiovisual,TE,1.5,1.5,2,Campus and outside
Human,52,49,1,13,Audiovisual,TE,2,2,1.2,Office and cafe
Human,52,49,1,14,Audiovisual,TE,2,2,2.8,Campus and outside
Human,52,49,1,15,Audiovisual,TE,1,1,1.1,Campus and outside
Human,52,49,1,16,Audiovisual,TE,1.5,1.5,1.3,Office and cafe
Human,52,49,1,17,Audiovisual,TE,6,6,5.1,Office and cafe
Human,52,49,1,18,Audiovisual,TE,24,24,22.9,Campus and outside
Human,52,49,1,19,Audiovisual,TE,8,8,7.3,Office and cafe
Human,52,49,1,20,Audiovisual,TE,48,48,44.9,Office and cafe
Human,52,49,1,21,Audiovisual,TE,64,64,50.7,City
Human,52,49,1,22,Audiovisual,TE,12,12,10,Office and cafe
Human,52,49,1,23,Audiovisual,TE,3,3,3.1,Campus and outside
Human,52,49,1,24,Audiovisual,TE,4,4,2.6,Office and cafe
Human,52,49,1,25,Audiovisual,TE,8,8,7.4,Campus and outside
Human,52,49,1,26,Audiovisual,TE,64,64,52.8,City
Human,52,49,1,27,Audiovisual,TE,24,24,21,Office and cafe
Human,52,49,1,28,Audiovisual,TE,6,6,3.6,Campus and outside
Human,52,49,1,29,Audiovisual,TE,64,64,49.3,City
Human,52,49,1,30,Audiovisual,TE,16,16,14.2,Office and cafe
Human,52,49,1,31,Audiovisual,TE,2,2,3.2,Campus and outside
Human,52,49,1,32,Audiovisual,TE,12,12,9.2,City
Human,52,49,1,33,Audiovisual,TE,48,48,44,Office and cafe
Human,52,49,1,34,Audiovisual,TE,6,6,4,Campus and outside
Human,52,49,1,35,Audiovisual,TE,4,4,4.4,Office and cafe
Human,52,49,1,36,Audiovisual,TE,6,6,5.6,Office and cafe
Human,52,49,1,37,Audiovisual,TE,1,1,1.5,City
Human,52,49,1,38,Audiovisual,TE,64,64,58.5,Campus and outside
Human,52,49,1,39,Audiovisual,TE,32,32,27.9,Campus and outside
Human,52,49,1,40,Audiovisual,TE,2,2,2.4,Campus and outside
Human,52,49,1,41,Audiovisual,TE,4,4,3.3,City
Human,52,49,1,42,Audiovisual,TE,12,12,12.1,Office and cafe
Human,52,49,1,43,Audiovisual,TE,64,64,64,Office and cafe
Human,52,49,1,44,Audiovisual,TE,24,24,22.7,City
Human,52,49,1,45,Audiovisual,TE,8,8,8.1,City
Human,52,49,1,46,Audiovisual,TE,2,2,1.7,Office and cafe
Human,52,49,1,47,Audiovisual,TE,64,64,64.3,Campus and outside
Human,52,49,1,48,Audiovisual,TE,4,4,3.4,Campus and outside
Human,52,49,1,49,Audiovisual,TE,1.5,1.5,2.5,Campus and outside
Human,52,49,1,50,Audiovisual,TE,48,48,42.2,City
Human,52,49,1,51,Audiovisual,TE,6,6,4.7,Office and cafe
Human,52,49,1,52,Audiovisual,TE,64,64,44.3,City
Human,52,49,1,53,Audiovisual,TE,12,12,8.1,Office and cafe
Human,52,49,1,54,Audiovisual,TE,1,1,1,Office and cafe
Human,52,49,1,55,Audiovisual,TE,6,6,4.3,Campus and outside
Human,52,49,1,56,Audiovisual,TE,1,1,1.1,Office and cafe
Human,52,49,1,57,Audiovisual,TE,2,2,2.5,City
Human,52,49,1,58,Audiovisual,TE,64,64,58.3,Campus and outside
Human,52,49,1,59,Audiovisual,TE,8,8,8.1,Campus and outside
Human,52,49,1,60,Audiovisual,TE,8,8,7.1,Campus and outside
Human,52,49,1,61,Audiovisual,TE,4,4,3.1,City
Human,52,49,1,62,Audiovisual,TE,32,32,28.9,Campus and outside
Human,52,49,1,63,Audiovisual,TE,6,6,5.4,City
Human,52,49,1,64,Audiovisual,TE,8,8,8.5,Office and cafe
Human,52,49,1,65,Audiovisual,TE,6,6,4.7,Office and cafe
Human,52,49,1,66,Audiovisual,TE,6,6,6.6,City
Human,52,49,1,67,Audiovisual,TE,48,48,41.5,Office and cafe
Human,52,49,1,68,Audiovisual,TE,3,3,3.2,Office and cafe
Human,52,49,1,69,Audiovisual,TE,1,1,1.5,City
Human,52,49,1,70,Audiovisual,TE,4,4,3.2,Campus and outside
Human,52,49,1,71,Audiovisual,TE,8,8,9.5,City
Human,52,49,1,72,Audiovisual,TE,3,3,2.3,Office and cafe
Human,52,49,1,73,Audiovisual,TE,48,48,47,Office and cafe
Human,52,49,1,74,Audiovisual,TE,1.5,1.5,1.3,Office and cafe
Human,52,49,1,75,Audiovisual,TE,24,24,23.3,Office and cafe
Human,52,49,1,76,Audiovisual,TE,1.5,1.5,1.4,Office and cafe
Human,52,49,1,77,Audiovisual,TE,64,64,67.2,Office and cafe
Human,52,49,1,78,Audiovisual,TE,4,4,4.3,City
Human,52,49,1,79,Audiovisual,TE,64,64,64.3,Campus and outside
Human,52,49,1,80,Audiovisual,TE,12,12,12.1,Office and cafe
Human,53,50,1,1,Audiovisual,TE,6,6,5,City
Human,53,50,1,2,Audiovisual,TE,24,24,15,Campus and outside
Human,53,50,1,3,Audiovisual,TE,3,3,1.4,Campus and outside
Human,53,50,1,4,Audiovisual,TE,1,1,1,Office and cafe
Human,53,50,1,5,Audiovisual,TE,12,12,7.5,Office and cafe
Human,53,50,1,6,Audiovisual,TE,2,2,2,City
Human,53,50,1,7,Audiovisual,TE,12,12,9,City
Human,53,50,1,8,Audiovisual,TE,3,3,3,Campus and outside
Human,53,50,1,9,Audiovisual,TE,6,6,4.4,City
Human,53,50,1,10,Audiovisual,TE,3,3,3.5,Office and cafe
Human,53,50,1,11,Audiovisual,TE,64,64,36.5,Office and cafe
Human,53,50,1,12,Audiovisual,TE,3,3,3,Campus and outside
Human,53,50,1,13,Audiovisual,TE,16,16,7.3,City
Human,53,50,1,14,Audiovisual,TE,32,32,11.3,Office and cafe
Human,53,50,1,15,Audiovisual,TE,32,32,13.9,Office and cafe
Human,53,50,1,16,Audiovisual,TE,12,12,6.9,Office and cafe
Human,53,50,1,17,Audiovisual,TE,1.5,1.5,1,Office and cafe
Human,53,50,1,18,Audiovisual,TE,2,2,1.5,City
Human,53,50,1,19,Audiovisual,TE,3,3,2,Campus and outside
Human,53,50,1,20,Audiovisual,TE,1.5,1.5,1.5,Campus and outside
Human,53,50,1,21,Audiovisual,TE,16,16,6,Office and cafe
Human,53,50,1,22,Audiovisual,TE,64,64,27,Office and cafe
Human,53,50,1,23,Audiovisual,TE,8,8,5.7,Office and cafe
Human,53,50,1,24,Audiovisual,TE,2,2,1.3,Office and cafe
Human,53,50,1,25,Audiovisual,TE,1,1,0.8,Office and cafe
Human,53,50,1,26,Audiovisual,TE,3,3,1.7,Campus and outside
Human,53,50,1,27,Audiovisual,TE,32,32,16.3,Office and cafe
Human,53,50,1,28,Audiovisual,TE,48,48,21.5,Office and cafe
Human,53,50,1,29,Audiovisual,TE,32,32,14.9,Office and cafe
Human,53,50,1,30,Audiovisual,TE,16,16,9.8,City
Human,53,50,1,31,Audiovisual,TE,12,12,7.8,Office and cafe
Human,53,50,1,32,Audiovisual,TE,16,16,12,City
Human,53,50,1,33,Audiovisual,TE,2,2,2,Campus and outside
Human,53,50,1,34,Audiovisual,TE,12,12,8.2,Campus and outside
Human,53,50,1,35,Audiovisual,TE,8,8,4,Office and cafe
Human,53,50,1,36,Audiovisual,TE,32,32,24,Campus and outside
Human,53,50,1,37,Audiovisual,TE,48,48,17.4,Office and cafe
Human,53,50,1,38,Audiovisual,TE,12,12,9.6,City
Human,53,50,1,39,Audiovisual,TE,64,64,45,City
Human,53,50,1,40,Audiovisual,TE,24,24,13.2,Campus and outside
Human,53,50,1,41,Audiovisual,TE,8,8,5,City
Human,53,50,1,42,Audiovisual,TE,4,4,4.5,Campus and outside
Human,53,50,1,43,Audiovisual,TE,8,8,4,City
Human,53,50,1,44,Audiovisual,TE,24,24,9.6,City
Human,53,50,1,45,Audiovisual,TE,12,12,8.5,Office and cafe
Human,53,50,1,46,Audiovisual,TE,3,3,0.9,Campus and outside
Human,53,50,1,47,Audiovisual,TE,16,16,9.3,City
Human,53,50,1,48,Audiovisual,TE,8,8,8.1,Office and cafe
Human,53,50,1,49,Audiovisual,TE,64,64,35.5,Campus and outside
Human,53,50,1,50,Audiovisual,TE,1.5,1.5,2.3,Office and cafe
Human,53,50,1,51,Audiovisual,TE,8,8,6.7,City
Human,53,50,1,52,Audiovisual,TE,24,24,12.1,Office and cafe
Human,53,50,1,53,Audiovisual,TE,16,16,12.2,City
Human,53,50,1,54,Audiovisual,TE,2,2,2,City
Human,53,50,1,55,Audiovisual,TE,8,8,5.2,City
Human,53,50,1,56,Audiovisual,TE,1,1,2.3,City
Human,53,50,1,57,Audiovisual,TE,32,32,24.9,Campus and outside
Human,53,50,1,58,Audiovisual,TE,48,48,26,Office and cafe
Human,53,50,1,59,Audiovisual,TE,24,24,16.4,Campus and outside
Human,53,50,1,60,Audiovisual,TE,48,48,20.2,City
Human,53,50,1,61,Audiovisual,TE,2,2,0.6,City
Human,53,50,1,62,Audiovisual,TE,3,3,2.4,Office and cafe
Human,53,50,1,63,Audiovisual,TE,16,16,3,Campus and outside
Human,53,50,1,64,Audiovisual,TE,1,1,0.8,Campus and outside
Human,53,50,1,65,Audiovisual,TE,16,16,12.6,Office and cafe
Human,53,50,1,66,Audiovisual,TE,16,16,18.8,Office and cafe
Human,53,50,1,67,Audiovisual,TE,48,48,25.7,Office and cafe
Human,53,50,1,68,Audiovisual,TE,4,4,1.1,City
Human,53,50,1,69,Audiovisual,TE,1,1,1,Campus and outside
Human,53,50,1,70,Audiovisual,TE,24,24,12.7,Office and cafe
Human,53,50,1,71,Audiovisual,TE,1.5,1.5,1.4,Office and cafe
Human,53,50,1,72,Audiovisual,TE,12,12,5.1,Office and cafe
Human,53,50,1,73,Audiovisual,TE,3,3,5.4,Office and cafe
Human,53,50,1,74,Audiovisual,TE,48,48,40.5,Office and cafe
Human,53,50,1,75,Audiovisual,TE,1.5,1.5,2,Campus and outside
Human,53,50,1,76,Audiovisual,TE,16,16,8.4,Office and cafe
Human,53,50,1,77,Audiovisual,TE,64,64,38.8,Office and cafe
Human,53,50,1,78,Audiovisual,TE,32,32,16.2,Campus and outside
Human,53,50,1,79,Audiovisual,TE,4,4,3.8,City
Human,53,50,1,80,Audiovisual,TE,6,6,10.9,Campus and outside
Human,54,51,1,1,Audiovisual,TE,64,64,60,City
Human,54,51,1,2,Audiovisual,TE,32,32,30,Campus and outside
Human,54,51,1,3,Audiovisual,TE,1,1,1,City
Human,54,51,1,4,Audiovisual,TE,12,12,10,Office and cafe
Human,54,51,1,5,Audiovisual,TE,48,48,40.1,City
Human,54,51,1,6,Audiovisual,TE,3,3,3,Campus and outside
Human,54,51,1,7,Audiovisual,TE,8,8,8.1,Office and cafe
Human,54,51,1,8,Audiovisual,TE,1.5,1.5,1,Office and cafe
Human,54,51,1,9,Audiovisual,TE,6,6,5,Campus and outside
Human,54,51,1,10,Audiovisual,TE,32,32,20,Office and cafe
Human,54,51,1,11,Audiovisual,TE,48,48,25,Office and cafe
Human,54,51,1,12,Audiovisual,TE,1,1,1,Office and cafe
Human,54,51,1,13,Audiovisual,TE,2,2,1,Office and cafe
Human,54,51,1,14,Audiovisual,TE,6,6,4,Office and cafe
Human,54,51,1,15,Audiovisual,TE,64,64,30,Office and cafe
Human,54,51,1,16,Audiovisual,TE,3,3,2,Office and cafe
Human,54,51,1,17,Audiovisual,TE,8,8,7.1,Campus and outside
Human,54,51,1,18,Audiovisual,TE,48,48,45,Campus and outside
Human,54,51,1,19,Audiovisual,TE,2,2,2,Office and cafe
Human,54,51,1,20,Audiovisual,TE,1,1,0.6,Office and cafe
Human,54,51,1,21,Audiovisual,TE,1.5,1.5,1,Campus and outside
Human,54,51,1,22,Audiovisual,TE,32,32,20,Office and cafe
Human,54,51,1,23,Audiovisual,TE,1.5,1.5,1,City
Human,54,51,1,24,Audiovisual,TE,6,6,3,Office and cafe
Human,54,51,1,25,Audiovisual,TE,2,2,1,Office and cafe
Human,54,51,1,26,Audiovisual,TE,4,4,4,Office and cafe
Human,54,51,1,27,Audiovisual,TE,64,64,55,City
Human,54,51,1,28,Audiovisual,TE,64,64,35,Office and cafe
Human,54,51,1,29,Audiovisual,TE,12,12,10,City
Human,54,51,1,30,Audiovisual,TE,6,6,10,City
Human,54,51,1,31,Audiovisual,TE,64,64,45,City
Human,54,51,1,32,Audiovisual,TE,4,4,3,Office and cafe
Human,54,51,1,33,Audiovisual,TE,2,2,1,Office and cafe
Human,54,51,1,34,Audiovisual,TE,24,24,15,City
Human,54,51,1,35,Audiovisual,TE,48,48,40,City
Human,54,51,1,36,Audiovisual,TE,16,16,15,Office and cafe
Human,54,51,1,37,Audiovisual,TE,48,48,35,Office and cafe
Human,54,51,1,38,Audiovisual,TE,4,4,5,Office and cafe
Human,54,51,1,39,Audiovisual,TE,1.5,1.5,1,City
Human,54,51,1,40,Audiovisual,TE,6,6,5,Office and cafe
Human,54,51,1,41,Audiovisual,TE,3,3,3,Office and cafe
Human,54,51,1,42,Audiovisual,TE,1.5,1.5,1,City
Human,54,51,1,43,Audiovisual,TE,64,64,60,Campus and outside
Human,54,51,1,44,Audiovisual,TE,12,12,6,Office and cafe
Human,54,51,1,45,Audiovisual,TE,32,32,35,Office and cafe
Human,54,51,1,46,Audiovisual,TE,32,32,20,Campus and outside
Human,54,51,1,47,Audiovisual,TE,6,6,8.1,Campus and outside
Human,54,51,1,48,Audiovisual,TE,8,8,10,Campus and outside
Human,54,51,1,49,Audiovisual,TE,24,24,20,Office and cafe
Human,54,51,1,50,Audiovisual,TE,1.5,1.5,1,Office and cafe
Human,54,51,1,51,Audiovisual,TE,32,32,30,Office and cafe
Human,54,51,1,52,Audiovisual,TE,24,24,20,Office and cafe
Human,54,51,1,53,Audiovisual,TE,32,32,30,Campus and outside
Human,54,51,1,54,Audiovisual,TE,4,4,5,Office and cafe
Human,54,51,1,55,Audiovisual,TE,8,8,10,City
Human,54,51,1,56,Audiovisual,TE,24,24,15,Office and cafe
Human,54,51,1,57,Audiovisual,TE,12,12,10,Office and cafe
Human,54,51,1,58,Audiovisual,TE,1.5,1.5,1,Office and cafe
Human,54,51,1,59,Audiovisual,TE,1,1,0.4,Office and cafe
Human,54,51,1,60,Audiovisual,TE,48,48,70,City
Human,54,51,1,61,Audiovisual,TE,6,6,10,Campus and outside
Human,54,51,1,62,Audiovisual,TE,6,6,5,City
Human,54,51,1,63,Audiovisual,TE,1.5,1.5,1,Campus and outside
Human,54,51,1,64,Audiovisual,TE,32,32,25,Office and cafe
Human,54,51,1,65,Audiovisual,TE,2,2,2,Campus and outside
Human,54,51,1,66,Audiovisual,TE,48,48,35,Office and cafe
Human,54,51,1,67,Audiovisual,TE,48,48,40.4,City
Human,54,51,1,68,Audiovisual,TE,4,4,4,Office and cafe
Human,54,51,1,69,Audiovisual,TE,2,2,2,Campus and outside
Human,54,51,1,70,Audiovisual,TE,2,2,2,City
Human,54,51,1,71,Audiovisual,TE,1.5,1.5,1,Office and cafe
Human,54,51,1,72,Audiovisual,TE,1,1,0.6,Office and cafe
Human,54,51,1,73,Audiovisual,TE,8,8,6,Office and cafe
Human,54,51,1,74,Audiovisual,TE,12,12,15,Campus and outside
Human,54,51,1,75,Audiovisual,TE,6,6,8.1,Campus and outside
Human,54,51,1,76,Audiovisual,TE,12,12,8.1,Office and cafe
