Species,Subj_idx,Session,Block,Trial,Stim,Procedure,Duration_Set,Target_Duration,Response,streamDur,Response,versionName,repGoal
Human,38,1,Motor,67,Visual,TE,2.5,2.5,2.14,6.75,4.829,Uncalibrated,Target
Human,38,1,Motor,67,Visual,TE,6.75,2.5,4.83,6.75,4.829,Uncalibrated,Stream
Human,38,1,Motor,68,Visual,TE,3,3,6.85,5.25,8.293,Uncalibrated,Target
Human,38,1,Motor,68,Visual,TE,5.25,3,8.29,5.25,8.293,Uncalibrated,Stream
Human,38,1,Motor,69,Visual,TE,2.5,2.5,5.99,7.25,7.684,Uncalibrated,Target
Human,38,1,Motor,69,Visual,TE,7.25,2.5,7.68,7.25,7.684,Uncalibrated,Stream
Human,38,1,Motor,70,Visual,TE,3.5,3.5,3.25,6.25,5.927,Uncalibrated,Target
Human,38,1,Motor,70,Visual,TE,6.25,3.5,5.93,6.25,5.927,Uncalibrated,Stream
Human,38,1,Motor,71,Visual,TE,3.5,3.5,3.74,5.75,5.2,Uncalibrated,Target
Human,38,1,Motor,71,Visual,TE,5.75,3.5,5.2,5.75,5.2,Uncalibrated,Stream
Human,38,1,Motor,72,Visual,TE,2.5,2.5,3.11,5.25,4.873,Uncalibrated,Target
Human,38,1,Motor,72,Visual,TE,5.25,2.5,4.87,5.25,4.873,Uncalibrated,Stream
Human,38,1,Line,85,Visual,TE,3.5,3.5,2.63,5.75,4.069112809,Uncalibrated,Target
Human,38,1,Line,85,Visual,TE,5.75,3.5,4.07,5.75,4.069112809,Uncalibrated,Stream
Human,38,1,Line,86,Visual,TE,3.5,3.5,3.18,4.75,2.488884238,Uncalibrated,Target
Human,38,1,Line,86,Visual,TE,4.75,3.5,4.44,4.75,2.488884238,Uncalibrated,Stream
Human,38,1,Line,87,Visual,TE,1,1,2.16,5.25,4.048266955,Uncalibrated,Target
Human,38,1,Line,87,Visual,TE,5.25,1,4.54,5.25,4.048266955,Uncalibrated,Stream
Human,38,1,Line,88,Visual,TE,1.5,1.5,1.82,4.75,2.37095585,Uncalibrated,Target
Human,38,1,Line,88,Visual,TE,4.75,1.5,4.59,4.75,2.37095585,Uncalibrated,Stream
Human,38,1,Line,89,Visual,TE,3,3,3.25,6.25,2.734285693,Uncalibrated,Target
Human,38,1,Line,89,Visual,TE,6.25,3,5.37,6.25,2.734285693,Uncalibrated,Stream
Human,38,1,Line,90,Visual,TE,4.5,4.5,3.98,6.75,1.533696531,Uncalibrated,Target
Human,38,1,Line,90,Visual,TE,6.75,4.5,5.97,6.75,1.533696531,Uncalibrated,Stream
Human,38,1,Line,91,Visual,TE,4.5,4.5,3.69,5.75,1.465434577,Uncalibrated,Target
Human,38,1,Line,91,Visual,TE,5.75,4.5,6.21,5.75,1.465434577,Uncalibrated,Stream
Human,38,1,Line,92,Visual,TE,5,5,4.47,6.75,2.623409559,Uncalibrated,Target
Human,38,1,Line,92,Visual,TE,6.75,5,6,6.75,2.623409559,Uncalibrated,Stream
Human,38,1,Line,93,Visual,TE,2,2,2.27,5.25,3.313188212,Uncalibrated,Target
Human,38,1,Line,93,Visual,TE,5.25,2,5.27,5.25,3.313188212,Uncalibrated,Stream
Human,38,1,Line,94,Visual,TE,2,2,1.3,5.25,3.203944514,Uncalibrated,Target
Human,38,1,Line,94,Visual,TE,5.25,2,5.44,5.25,3.203944514,Uncalibrated,Stream
Human,38,1,Line,95,Visual,TE,5,5,4.88,6.25,3.149747225,Uncalibrated,Target
Human,38,1,Line,95,Visual,TE,6.25,5,6.59,6.25,3.149747225,Uncalibrated,Stream
Human,38,1,Line,96,Visual,TE,4,4,4.62,7.25,2.401929567,Uncalibrated,Target
Human,38,1,Line,96,Visual,TE,7.25,4,6,7.25,2.401929567,Uncalibrated,Stream
Human,38,1,Line,97,Visual,TE,1,1,0.93,5.75,3.254755585,Uncalibrated,Target
Human,38,1,Line,97,Visual,TE,5.75,1,6.37,5.75,3.254755585,Uncalibrated,Stream
Human,38,1,Line,98,Visual,TE,4,4,4.62,7.25,3.173839236,Uncalibrated,Target
Human,38,1,Line,98,Visual,TE,7.25,4,6.2,7.25,3.173839236,Uncalibrated,Stream
Human,38,1,Line,99,Visual,TE,5,5,5.16,6.25,3.149888796,Uncalibrated,Target
Human,38,1,Line,99,Visual,TE,6.25,5,6.52,6.25,3.149888796,Uncalibrated,Stream
Human,38,1,Line,100,Visual,TE,5,5,5.59,7.25,2.360759767,Uncalibrated,Target
Human,38,1,Line,100,Visual,TE,7.25,5,7.11,7.25,2.360759767,Uncalibrated,Stream
Human,38,1,Line,101,Visual,TE,4.5,4.5,6.28,7.25,3.987078688,Uncalibrated,Target
Human,38,1,Line,101,Visual,TE,7.25,4.5,7.35,7.25,3.987078688,Uncalibrated,Stream
Human,38,1,Line,102,Visual,TE,2,2,4.39,5.25,2.297746179,Uncalibrated,Target
Human,38,1,Line,102,Visual,TE,5.25,2,5.98,5.25,2.297746179,Uncalibrated,Stream
Human,38,1,Line,103,Visual,TE,1.5,1.5,2.49,5.25,3.576523518,Uncalibrated,Target
Human,38,1,Line,103,Visual,TE,5.25,1.5,5.37,5.25,3.576523518,Uncalibrated,Stream
Human,38,1,Line,104,Visual,TE,5,5,4.44,6.75,2.093883391,Uncalibrated,Target
Human,38,1,Line,104,Visual,TE,6.75,5,6.55,6.75,2.093883391,Uncalibrated,Stream
Human,38,1,Line,105,Visual,TE,3.5,3.5,4.39,6.25,1.950109513,Uncalibrated,Target
Human,38,1,Line,105,Visual,TE,6.25,3.5,6.37,6.25,1.950109513,Uncalibrated,Stream
Human,38,1,Line,106,Visual,TE,5.5,5.5,5.14,7.25,1.439378693,Uncalibrated,Target
Human,38,1,Line,106,Visual,TE,7.25,5.5,6.87,7.25,1.439378693,Uncalibrated,Stream
Human,38,1,Line,107,Visual,TE,6,6,4.69,7.25,2.29405237,Uncalibrated,Target
Human,38,1,Line,107,Visual,TE,7.25,6,5.97,7.25,2.29405237,Uncalibrated,Stream
Human,38,1,Line,108,Visual,TE,4.5,4.5,5.13,5.75,1.750310609,Uncalibrated,Target
Human,38,1,Line,108,Visual,TE,5.75,4.5,7,5.75,1.750310609,Uncalibrated,Stream
Human,38,1,Line,109,Visual,TE,4,4,4.74,6.25,1.687986459,Uncalibrated,Target
Human,38,1,Line,109,Visual,TE,6.25,4,6.4,6.25,1.687986459,Uncalibrated,Stream
Human,38,1,Line,110,Visual,TE,2.5,2.5,4.25,4.75,2.160604976,Uncalibrated,Target
Human,38,1,Line,110,Visual,TE,4.75,2.5,6.28,4.75,2.160604976,Uncalibrated,Stream
Human,38,1,Line,111,Visual,TE,3.5,3.5,4.4,4.75,2.086757483,Uncalibrated,Target
Human,38,1,Line,111,Visual,TE,4.75,3.5,5.85,4.75,2.086757483,Uncalibrated,Stream
Human,38,1,Line,112,Visual,TE,1.5,1.5,2.45,6.25,2.014732898,Uncalibrated,Target
Human,38,1,Line,112,Visual,TE,6.25,1.5,5.39,6.25,2.014732898,Uncalibrated,Stream
Human,38,1,Line,113,Visual,TE,2,2,2.75,5.25,1.755439741,Uncalibrated,Target
Human,38,1,Line,113,Visual,TE,5.25,2,5.43,5.25,1.755439741,Uncalibrated,Stream
Human,38,1,Line,114,Visual,TE,5.5,5.5,3.77,6.75,2.488750516,Uncalibrated,Target
Human,38,1,Line,114,Visual,TE,6.75,5.5,5.66,6.75,2.488750516,Uncalibrated,Stream
Human,38,1,Line,115,Visual,TE,2.5,2.5,4.2,4.75,1.421919358,Uncalibrated,Target
Human,38,1,Line,115,Visual,TE,4.75,2.5,6.53,4.75,1.421919358,Uncalibrated,Stream
Human,38,1,Line,116,Visual,TE,2,2,2.73,4.75,2.693634481,Uncalibrated,Target
Human,38,1,Line,116,Visual,TE,4.75,2,5.51,4.75,2.693634481,Uncalibrated,Stream
Human,38,1,Line,117,Visual,TE,4,4,4.54,6.75,2.573207633,Uncalibrated,Target
Human,38,1,Line,117,Visual,TE,6.75,4,6.94,6.75,2.573207633,Uncalibrated,Stream
Human,38,1,Line,118,Visual,TE,3.5,3.5,4.21,6.25,1.993615072,Uncalibrated,Target
Human,38,1,Line,118,Visual,TE,6.25,3.5,6.14,6.25,1.993615072,Uncalibrated,Stream
Human,38,1,Line,119,Visual,TE,3,3,4.28,4.75,2.243510252,Uncalibrated,Target
Human,38,1,Line,119,Visual,TE,4.75,3,5.73,4.75,2.243510252,Uncalibrated,Stream
Human,38,1,Line,120,Visual,TE,2,2,2.75,4.75,2.391813778,Uncalibrated,Target
Human,38,1,Line,120,Visual,TE,4.75,2,5,4.75,2.391813778,Uncalibrated,Stream
Human,38,1,Line,121,Visual,TE,5,5,4.48,6.25,2.160378282,Uncalibrated,Target
Human,38,1,Line,121,Visual,TE,6.25,5,5.47,6.25,2.160378282,Uncalibrated,Stream
Human,38,1,Line,122,Visual,TE,2,2,2.49,4.75,1.955891861,Uncalibrated,Target
Human,38,1,Line,122,Visual,TE,4.75,2,4.89,4.75,1.955891861,Uncalibrated,Stream
Human,38,1,Line,123,Visual,TE,2,2,2.05,6.75,1.939488417,Uncalibrated,Target
Human,38,1,Line,123,Visual,TE,6.75,2,5.92,6.75,1.939488417,Uncalibrated,Stream
Human,38,1,Line,124,Visual,TE,4,4,3.83,6.75,2.665406142,Uncalibrated,Target
Human,38,1,Line,124,Visual,TE,6.75,4,7.1,6.75,2.665406142,Uncalibrated,Stream
Human,38,1,Line,125,Visual,TE,2.5,2.5,3.25,4.75,1.589701331,Uncalibrated,Target
Human,38,1,Line,125,Visual,TE,4.75,2.5,5.15,4.75,1.589701331,Uncalibrated,Stream
Human,38,1,Line,126,Visual,TE,4,4,3.58,5.25,2.733285645,Uncalibrated,Target
Human,38,1,Line,126,Visual,TE,5.25,4,5.56,5.25,2.733285645,Uncalibrated,Stream
Human,38,1,Line,127,Visual,TE,6,6,5.03,7.25,2.149002245,Uncalibrated,Target
Human,38,1,Line,127,Visual,TE,7.25,6,6.82,7.25,2.149002245,Uncalibrated,Stream
Human,38,1,Line,128,Visual,TE,2,2,1.95,6.75,3.417583804,Uncalibrated,Target
Human,38,1,Line,128,Visual,TE,6.75,2,6.65,6.75,3.417583804,Uncalibrated,Stream
Human,38,1,Line,129,Visual,TE,2,2,2.11,6.75,3.820661103,Uncalibrated,Target
Human,38,1,Line,129,Visual,TE,6.75,2,5.78,6.75,3.820661103,Uncalibrated,Stream
Human,38,1,Line,130,Visual,TE,4,4,3.6,5.25,2.958920379,Uncalibrated,Target
Human,38,1,Line,130,Visual,TE,5.25,4,4.61,5.25,2.958920379,Uncalibrated,Stream
Human,38,1,Line,131,Visual,TE,1,1,1.08,6.25,5.117370483,Uncalibrated,Target
Human,38,1,Line,131,Visual,TE,6.25,1,6.55,6.25,5.117370483,Uncalibrated,Stream
Human,38,1,Line,132,Visual,TE,2,2,1.23,7.25,3.175736399,Uncalibrated,Target
Human,38,1,Line,132,Visual,TE,7.25,2,7.13,7.25,3.175736399,Uncalibrated,Stream
Human,38,1,Line,133,Visual,TE,1,1,0.91,5.75,2.629687253,Uncalibrated,Target
Human,38,1,Line,133,Visual,TE,5.75,1,7.14,5.75,2.629687253,Uncalibrated,Stream
Human,38,1,Line,134,Visual,TE,2.5,2.5,1.64,5.75,3.964878407,Uncalibrated,Target
Human,38,1,Line,134,Visual,TE,5.75,2.5,6.68,5.75,3.964878407,Uncalibrated,Stream
Human,38,1,Line,135,Visual,TE,4,4,3.23,5.75,2.578317748,Uncalibrated,Target
Human,38,1,Line,135,Visual,TE,5.75,4,5.99,5.75,2.578317748,Uncalibrated,Stream
Human,38,1,Line,136,Visual,TE,5,5,5.84,7.25,3.041717893,Uncalibrated,Target
Human,38,1,Line,136,Visual,TE,7.25,5,6.89,7.25,3.041717893,Uncalibrated,Stream
Human,38,1,Line,137,Visual,TE,1,1,1.16,5.75,5.499639961,Uncalibrated,Target
Human,38,1,Line,137,Visual,TE,5.75,1,6.4,5.75,5.499639961,Uncalibrated,Stream
Human,38,1,Line,138,Visual,TE,3.5,3.5,3.08,5.75,3.036724294,Uncalibrated,Target
Human,38,1,Line,138,Visual,TE,5.75,3.5,5.38,5.75,3.036724294,Uncalibrated,Stream
Human,38,1,Line,139,Visual,TE,2.5,2.5,3.63,6.75,4.727635509,Uncalibrated,Target
Human,38,1,Line,139,Visual,TE,6.75,2.5,6.5,6.75,4.727635509,Uncalibrated,Stream
Human,38,1,Line,140,Visual,TE,3,3,3.19,5.25,2.867093153,Uncalibrated,Target
Human,38,1,Line,140,Visual,TE,5.25,3,6.42,5.25,2.867093153,Uncalibrated,Stream
Human,38,1,Line,141,Visual,TE,2.5,2.5,2.83,7.25,3.427458109,Uncalibrated,Target
Human,38,1,Line,141,Visual,TE,7.25,2.5,6.42,7.25,3.427458109,Uncalibrated,Stream
Human,38,1,Line,142,Visual,TE,3.5,3.5,3.56,6.25,3.144242283,Uncalibrated,Target
Human,38,1,Line,142,Visual,TE,6.25,3.5,5.88,6.25,3.144242283,Uncalibrated,Stream
Human,38,1,Line,143,Visual,TE,3.5,3.5,4.2,5.75,1.955430927,Uncalibrated,Target
Human,38,1,Line,143,Visual,TE,5.75,3.5,6.43,5.75,1.955430927,Uncalibrated,Stream
Human,38,1,Line,144,Visual,TE,2.5,2.5,2.21,5.25,2.071748311,Uncalibrated,Target
Human,38,1,Line,144,Visual,TE,5.25,2.5,5.19,5.25,2.071748311,Uncalibrated,Stream
Human,39,1,Line,13,Visual,TE,2,2,3.26,5.25,1.637171807,Uncalibrated,Target
Human,39,1,Line,13,Visual,TE,5.25,2,6.32,5.25,1.637171807,Uncalibrated,Stream
Human,39,1,Line,14,Visual,TE,3.5,3.5,3.59,6.25,4.681195772,Uncalibrated,Target
Human,39,1,Line,14,Visual,TE,6.25,3.5,6.06,6.25,4.681195772,Uncalibrated,Stream
Human,39,1,Line,15,Visual,TE,2.5,2.5,2.81,4.75,3.287024562,Uncalibrated,Target
Human,39,1,Line,15,Visual,TE,4.75,2.5,5.46,4.75,3.287024562,Uncalibrated,Stream
Human,39,1,Line,16,Visual,TE,5,5,5.16,6.25,2.346757443,Uncalibrated,Target
Human,39,1,Line,16,Visual,TE,6.25,5,6.24,6.25,2.346757443,Uncalibrated,Stream
Human,39,1,Line,17,Visual,TE,3.5,3.5,3.32,4.75,3.611795936,Uncalibrated,Target
Human,39,1,Line,17,Visual,TE,4.75,3.5,4.62,4.75,3.611795936,Uncalibrated,Stream
Human,39,1,Line,18,Visual,TE,3,3,3.25,5.75,2.70862457,Uncalibrated,Target
Human,39,1,Line,18,Visual,TE,5.75,3,4.82,5.75,2.70862457,Uncalibrated,Stream
Human,39,1,Line,19,Visual,TE,1.5,1.5,2.06,5.25,4.362743765,Uncalibrated,Target
Human,39,1,Line,19,Visual,TE,5.25,1.5,5.11,5.25,4.362743765,Uncalibrated,Stream
Human,39,1,Line,20,Visual,TE,4.5,4.5,2.62,6.25,1.697841953,Uncalibrated,Target
Human,39,1,Line,20,Visual,TE,6.25,4.5,5.62,6.25,1.697841953,Uncalibrated,Stream
Human,39,1,Line,21,Visual,TE,4.5,4.5,3.94,6.75,3.213188339,Uncalibrated,Target
Human,39,1,Line,21,Visual,TE,6.75,4.5,5.92,6.75,3.213188339,Uncalibrated,Stream
Human,39,1,Line,22,Visual,TE,4.5,4.5,4,6.75,3.442763519,Uncalibrated,Target
Human,39,1,Line,22,Visual,TE,6.75,4.5,6.05,6.75,3.442763519,Uncalibrated,Stream
Human,39,1,Line,23,Visual,TE,2.5,2.5,2.89,6.75,6.520101277,Uncalibrated,Target
Human,39,1,Line,23,Visual,TE,6.75,2.5,4.42,6.75,6.520101277,Uncalibrated,Stream
Human,39,1,Line,24,Visual,TE,4.5,4.5,4.65,5.75,3.242551434,Uncalibrated,Target
Human,39,1,Line,24,Visual,TE,5.75,4.5,6.17,5.75,3.242551434,Uncalibrated,Stream
Human,39,1,Line,25,Visual,TE,2.5,2.5,3.32,6.75,1.16121136,Uncalibrated,Target
Human,39,1,Line,25,Visual,TE,6.75,2.5,5.59,6.75,1.16121136,Uncalibrated,Stream
Human,39,1,Line,26,Visual,TE,5.5,5.5,4.42,6.75,3.357045016,Uncalibrated,Target
Human,39,1,Line,26,Visual,TE,6.75,5.5,5.58,6.75,3.357045016,Uncalibrated,Stream
Human,39,1,Line,27,Visual,TE,5,5,4.62,6.25,2.551897033,Uncalibrated,Target
Human,39,1,Line,27,Visual,TE,6.25,5,6.31,6.25,2.551897033,Uncalibrated,Stream
Human,39,1,Line,28,Visual,TE,2.5,2.5,4,5.25,3.734433908,Uncalibrated,Target
Human,39,1,Line,28,Visual,TE,5.25,2.5,6.53,5.25,3.734433908,Uncalibrated,Stream
Human,39,1,Line,29,Visual,TE,1.5,1.5,1.25,7.25,3.018225842,Uncalibrated,Target
Human,39,1,Line,29,Visual,TE,7.25,1.5,4.1,7.25,3.018225842,Uncalibrated,Stream
Human,39,1,Line,30,Visual,TE,4.5,4.5,1.5,7.25,2.566904435,Uncalibrated,Target
Human,39,1,Line,30,Visual,TE,7.25,4.5,4.58,7.25,2.566904435,Uncalibrated,Stream
Human,39,1,Line,31,Visual,TE,2,2,3.14,6.25,4.775831118,Uncalibrated,Target
Human,39,1,Line,31,Visual,TE,6.25,2,6.53,6.25,4.775831118,Uncalibrated,Stream
Human,39,1,Line,32,Visual,TE,3,3,3.51,5.75,4.548609816,Uncalibrated,Target
Human,39,1,Line,32,Visual,TE,5.75,3,6.59,5.75,4.548609816,Uncalibrated,Stream
Human,39,1,Line,33,Visual,TE,1.5,1.5,3.31,5.75,1.531404597,Uncalibrated,Target
Human,39,1,Line,33,Visual,TE,5.75,1.5,5.87,5.75,1.531404597,Uncalibrated,Stream
Human,39,1,Line,34,Visual,TE,3.5,3.5,4.05,4.75,2.773674654,Uncalibrated,Target
Human,39,1,Line,34,Visual,TE,4.75,3.5,5.67,4.75,2.773674654,Uncalibrated,Stream
Human,39,1,Line,35,Visual,TE,3,3,2.83,4.75,2.733573617,Uncalibrated,Target
Human,39,1,Line,35,Visual,TE,4.75,3,4.9,4.75,2.733573617,Uncalibrated,Stream
Human,39,1,Line,36,Visual,TE,4,4,2.5,5.75,2.568002589,Uncalibrated,Target
Human,39,1,Line,36,Visual,TE,5.75,4,4.13,5.75,2.568002589,Uncalibrated,Stream
Human,39,1,Line,37,Visual,TE,1,1,1.73,6.75,2.143017561,Uncalibrated,Target
Human,39,1,Line,37,Visual,TE,6.75,1,6.84,6.75,2.143017561,Uncalibrated,Stream
Human,39,1,Line,38,Visual,TE,3,3,3.6,5.25,3.005604315,Uncalibrated,Target
Human,39,1,Line,38,Visual,TE,5.25,3,6.15,5.25,3.005604315,Uncalibrated,Stream
Human,39,1,Line,39,Visual,TE,1,1,1.52,4.75,1.762693717,Uncalibrated,Target
Human,39,1,Line,39,Visual,TE,4.75,1,4.77,4.75,1.762693717,Uncalibrated,Stream
Human,39,1,Line,40,Visual,TE,3.5,3.5,2.89,5.75,2.191255443,Uncalibrated,Target
Human,39,1,Line,40,Visual,TE,5.75,3.5,6.04,5.75,2.191255443,Uncalibrated,Stream
Human,39,1,Line,41,Visual,TE,4.5,4.5,4.44,7.25,2.343671262,Uncalibrated,Target
Human,39,1,Line,41,Visual,TE,7.25,4.5,7.28,7.25,2.343671262,Uncalibrated,Stream
Human,39,1,Line,42,Visual,TE,3.5,3.5,2.69,4.75,5.154133126,Uncalibrated,Target
Human,39,1,Line,42,Visual,TE,4.75,3.5,6.27,4.75,5.154133126,Uncalibrated,Stream
Human,39,1,Line,43,Visual,TE,2,2,2.21,6.25,1.199250717,Uncalibrated,Target
Human,39,1,Line,43,Visual,TE,6.25,2,6.84,6.25,1.199250717,Uncalibrated,Stream
Human,39,1,Line,44,Visual,TE,2,2,3.53,4.75,1.466293538,Uncalibrated,Target
Human,39,1,Line,44,Visual,TE,4.75,2,6.36,4.75,1.466293538,Uncalibrated,Stream
Human,39,1,Line,45,Visual,TE,3.5,3.5,2.58,7.25,1.383710117,Uncalibrated,Target
Human,39,1,Line,45,Visual,TE,7.25,3.5,6.45,7.25,1.383710117,Uncalibrated,Stream
Human,39,1,Line,46,Visual,TE,1,1,2.29,7.25,3.744959042,Uncalibrated,Target
Human,39,1,Line,46,Visual,TE,7.25,1,5.8,7.25,3.744959042,Uncalibrated,Stream
Human,39,1,Line,47,Visual,TE,4,4,4.91,5.25,2.556202413,Uncalibrated,Target
Human,39,1,Line,47,Visual,TE,5.25,4,6.29,5.25,2.556202413,Uncalibrated,Stream
Human,39,1,Line,48,Visual,TE,4,4,2.81,6.75,1.967128171,Uncalibrated,Target
Human,39,1,Line,48,Visual,TE,6.75,4,6.69,6.75,1.967128171,Uncalibrated,Stream
Human,39,1,Line,49,Visual,TE,4,4,2.46,5.25,9.021663988,Uncalibrated,Target
Human,39,1,Line,49,Visual,TE,5.25,4,5.62,5.25,9.021663988,Uncalibrated,Stream
Human,39,1,Line,50,Visual,TE,1,1,2.61,5.75,4.441688909,Uncalibrated,Target
Human,39,1,Line,50,Visual,TE,5.75,1,5.09,5.75,4.441688909,Uncalibrated,Stream
Human,39,1,Line,51,Visual,TE,3.5,3.5,3.46,5.75,2.189973157,Uncalibrated,Target
Human,39,1,Line,51,Visual,TE,5.75,3.5,6.47,5.75,2.189973157,Uncalibrated,Stream
Human,39,1,Line,52,Visual,TE,1,1,1.85,5.25,3.08690394,Uncalibrated,Target
Human,39,1,Line,52,Visual,TE,5.25,1,5.44,5.25,3.08690394,Uncalibrated,Stream
Human,39,1,Line,53,Visual,TE,3.5,3.5,2.98,5.25,3.488335404,Uncalibrated,Target
Human,39,1,Line,53,Visual,TE,5.25,3.5,4.68,5.25,3.488335404,Uncalibrated,Stream
Human,39,1,Line,54,Visual,TE,1.5,1.5,2.31,6.25,1.286075525,Uncalibrated,Target
Human,39,1,Line,54,Visual,TE,6.25,1.5,6.42,6.25,1.286075525,Uncalibrated,Stream
Human,39,1,Line,55,Visual,TE,2.5,2.5,3.99,6.75,3.18869902,Uncalibrated,Target
Human,39,1,Line,55,Visual,TE,6.75,2.5,6.69,6.75,3.18869902,Uncalibrated,Stream
Human,39,1,Line,56,Visual,TE,3,3,1.62,5.25,2.123592489,Uncalibrated,Target
Human,39,1,Line,56,Visual,TE,5.25,3,5.69,5.25,2.123592489,Uncalibrated,Stream
Human,39,1,Line,57,Visual,TE,1,1,1.92,4.75,6.841324327,Uncalibrated,Target
Human,39,1,Line,57,Visual,TE,4.75,1,5.88,4.75,6.841324327,Uncalibrated,Stream
Human,39,1,Line,58,Visual,TE,1.5,1.5,2.14,4.75,4.894755651,Uncalibrated,Target
Human,39,1,Line,58,Visual,TE,4.75,1.5,5.24,4.75,4.894755651,Uncalibrated,Stream
Human,39,1,Line,59,Visual,TE,2,2,2.89,4.75,3.360446033,Uncalibrated,Target
Human,39,1,Line,59,Visual,TE,4.75,2,5.88,4.75,3.360446033,Uncalibrated,Stream
Human,39,1,Line,60,Visual,TE,1.5,1.5,5.86,5.75,2.304481529,Uncalibrated,Target
Human,39,1,Line,60,Visual,TE,5.75,1.5,2.61,5.75,2.304481529,Uncalibrated,Stream
Human,39,1,Line,61,Visual,TE,1,1,1.51,7.25,3.112137939,Uncalibrated,Target
Human,39,1,Line,61,Visual,TE,7.25,1,7.12,7.25,3.112137939,Uncalibrated,Stream
Human,39,1,Line,62,Visual,TE,2,2,2.14,6.25,2.75635956,Uncalibrated,Target
Human,39,1,Line,62,Visual,TE,6.25,2,5.81,6.25,2.75635956,Uncalibrated,Stream
Human,39,1,Line,63,Visual,TE,1.5,1.5,2.9,7.25,1.836981517,Uncalibrated,Target
Human,39,1,Line,63,Visual,TE,7.25,1.5,7.59,7.25,1.836981517,Uncalibrated,Stream
Human,39,1,Line,64,Visual,TE,3.5,3.5,0.96,7.25,1.919536865,Uncalibrated,Target
Human,39,1,Line,64,Visual,TE,7.25,3.5,6.46,7.25,1.919536865,Uncalibrated,Stream
Human,39,1,Line,65,Visual,TE,5.5,5.5,4.28,6.75,2.271511249,Uncalibrated,Target
Human,39,1,Line,65,Visual,TE,6.75,5.5,5.75,6.75,2.271511249,Uncalibrated,Stream
Human,39,1,Line,66,Visual,TE,1.5,1.5,1.57,7.25,3.264701667,Uncalibrated,Target
Human,39,1,Line,66,Visual,TE,7.25,1.5,7.4,7.25,3.264701667,Uncalibrated,Stream
Human,39,1,Line,67,Visual,TE,1.5,1.5,1.4,6.25,3.428825897,Uncalibrated,Target
Human,39,1,Line,67,Visual,TE,6.25,1.5,6.69,6.25,3.428825897,Uncalibrated,Stream
Human,39,1,Line,68,Visual,TE,5,5,1.7,6.25,1.873242939,Uncalibrated,Target
Human,39,1,Line,68,Visual,TE,6.25,5,5.73,6.25,1.873242939,Uncalibrated,Stream
Human,39,1,Line,69,Visual,TE,2,2,2.85,5.25,2.596483357,Uncalibrated,Target
Human,39,1,Line,69,Visual,TE,5.25,2,5.25,5.25,2.596483357,Uncalibrated,Stream
Human,39,1,Line,70,Visual,TE,2.5,2.5,2.1,6.75,2.973454782,Uncalibrated,Target
Human,39,1,Line,70,Visual,TE,6.75,2.5,7.06,6.75,2.973454782,Uncalibrated,Stream
Human,39,1,Line,71,Visual,TE,2.5,2.5,2.35,5.75,6.002338831,Uncalibrated,Target
Human,39,1,Line,71,Visual,TE,5.75,2.5,6.71,5.75,6.002338831,Uncalibrated,Stream
Human,39,1,Line,72,Visual,TE,4,4,2.25,7.25,2.099375445,Uncalibrated,Target
Human,39,1,Line,72,Visual,TE,7.25,4,4.89,7.25,2.099375445,Uncalibrated,Stream
Human,39,1,Motor,85,Visual,TE,2,2,1.94,5.25,4.545,Uncalibrated,Target
Human,39,1,Motor,85,Visual,TE,5.25,2,4.54,5.25,4.545,Uncalibrated,Stream
Human,39,1,Motor,86,Visual,TE,3.5,3.5,3.66,6.25,6.316,Uncalibrated,Target
Human,39,1,Motor,86,Visual,TE,6.25,3.5,6.32,6.25,6.316,Uncalibrated,Stream
Human,39,1,Motor,87,Visual,TE,2.5,2.5,2.32,4.75,4.527,Uncalibrated,Target
Human,39,1,Motor,87,Visual,TE,4.75,2.5,4.53,4.75,4.527,Uncalibrated,Stream
Human,39,1,Motor,88,Visual,TE,5,5,4.83,6.25,6.727,Uncalibrated,Target
Human,39,1,Motor,88,Visual,TE,6.25,5,6.73,6.25,6.727,Uncalibrated,Stream
Human,39,1,Motor,89,Visual,TE,3.5,3.5,3.41,4.75,4.949,Uncalibrated,Target
Human,39,1,Motor,89,Visual,TE,4.75,3.5,4.95,4.75,4.949,Uncalibrated,Stream
Human,39,1,Motor,90,Visual,TE,3,3,1.99,5.75,5,Uncalibrated,Target
Human,39,1,Motor,90,Visual,TE,5.75,3,5,5.75,5,Uncalibrated,Stream
Human,39,1,Motor,91,Visual,TE,1.5,1.5,1.89,5.25,4.596,Uncalibrated,Target
Human,39,1,Motor,91,Visual,TE,5.25,1.5,4.6,5.25,4.596,Uncalibrated,Stream
Human,39,1,Motor,92,Visual,TE,4.5,4.5,2.81,6.25,4.552,Uncalibrated,Target
Human,39,1,Motor,92,Visual,TE,6.25,4.5,4.55,6.25,4.552,Uncalibrated,Stream
Human,39,1,Motor,93,Visual,TE,4.5,4.5,2.68,6.75,5.079,Uncalibrated,Target
Human,39,1,Motor,93,Visual,TE,6.75,4.5,5.08,6.75,5.079,Uncalibrated,Stream
Human,39,1,Motor,94,Visual,TE,4.5,4.5,1.13,6.75,4.968,Uncalibrated,Target
Human,39,1,Motor,94,Visual,TE,6.75,4.5,4.97,6.75,4.968,Uncalibrated,Stream
Human,39,1,Motor,95,Visual,TE,2.5,2.5,2.22,6.75,4.455,Uncalibrated,Target
Human,39,1,Motor,95,Visual,TE,6.75,2.5,4.46,6.75,4.455,Uncalibrated,Stream
