Species,Subj_idx,Session,Block,Trial,Stim,Procedure,Target,IRT
Human,17,1,3,23,Visual,DRL,5,4.819293976
Human,17,1,3,24,Visual,DRL,5,8.324731112
Human,17,1,3,25,Visual,DRL,5,8.405024052
Human,17,1,3,26,Visual,DRL,5,7.668903828
Human,17,1,3,27,Visual,DRL,5,7.136438847
Human,17,1,3,28,Visual,DRL,5,7.445184946
Human,17,1,3,29,Visual,DRL,5,8.386392117
Human,17,1,3,30,Visual,DRL,5,5.961971045
Human,17,1,3,31,Visual,DRL,5,8.545384169
Human,17,1,3,32,Visual,DRL,5,6.655988932
Human,17,1,3,33,Visual,DRL,5,4.470906019
Human,17,1,3,34,Visual,DRL,5,5.989813089
Human,17,1,3,35,Visual,DRL,5,10.67968798
Human,17,1,3,36,Visual,DRL,5,11.35048199
Human,17,1,3,37,Visual,DRL,5,5.520065069
Human,17,1,3,38,Visual,DRL,5,7.653531075
Human,17,1,3,39,Visual,DRL,5,5.346354008
Human,17,1,3,40,Visual,DRL,5,11.01280904
Human,17,1,4,1,Visual,DRL,5,5.369398117
Human,17,1,4,2,Visual,DRL,5,6.749169111
Human,17,1,4,3,Visual,DRL,5,5.700299978
Human,17,1,4,4,Visual,DRL,5,5.801987886
Human,17,1,4,5,Visual,DRL,5,7.297321081
Human,17,1,4,6,Visual,DRL,5,6.121280193
Human,17,1,4,7,Visual,DRL,5,5.31180191
Human,17,1,4,8,Visual,DRL,5,7.559073925
Human,17,1,4,9,Visual,DRL,5,7.39321804
Human,17,1,4,10,Visual,DRL,5,7.137441158
Human,17,1,4,11,Visual,DRL,5,8.167248964
Human,17,1,4,12,Visual,DRL,5,10.07054305
Human,17,1,4,13,Visual,DRL,5,6.430931091
Human,17,1,4,14,Visual,DRL,5,4.671512842
Human,17,1,4,15,Visual,DRL,5,10.29229212
Human,17,1,4,16,Visual,DRL,5,8.806186914
Human,17,1,4,17,Visual,DRL,5,13.93987298
Human,17,1,4,18,Visual,DRL,5,9.923034906
Human,17,1,4,19,Visual,DRL,5,17.15848899
Human,17,1,4,20,Visual,DRL,5,11.60502291
Human,17,1,4,21,Visual,DRL,5,9.110450983
Human,17,1,4,22,Visual,DRL,5,6.703164816
Human,17,1,4,23,Visual,DRL,5,7.506567955
Human,17,1,4,24,Visual,DRL,5,5.853879929
Human,17,1,4,25,Visual,DRL,5,7.260426044
Human,17,1,4,26,Visual,DRL,5,8.977895975
Human,17,1,4,27,Visual,DRL,5,7.55013299
Human,17,1,4,28,Visual,DRL,5,5.946764946
Human,17,1,4,29,Visual,DRL,5,6.404589891
Human,17,1,4,30,Visual,DRL,5,7.23496604
Human,17,1,4,31,Visual,DRL,5,5.286911011
Human,17,1,4,32,Visual,DRL,5,4.269323826
Human,17,1,4,33,Visual,DRL,5,9.492385864
Human,17,1,4,34,Visual,DRL,5,7.655322075
Human,17,1,4,35,Visual,DRL,5,7.241912842
Human,17,1,4,36,Visual,DRL,5,8.886193037
Human,17,1,4,37,Visual,DRL,5,7.446971893
Human,17,1,4,38,Visual,DRL,5,6.893217087
Human,17,1,5,1,Visual,DRL,5,6.976590872
Human,17,1,5,2,Visual,DRL,5,8.083182096
Human,17,1,5,3,Visual,DRL,5,7.414906025
Human,17,1,5,4,Visual,DRL,5,9.264138937
Human,17,1,5,5,Visual,DRL,5,11.74594092
Human,17,1,5,6,Visual,DRL,5,7.850661039
Human,17,1,5,7,Visual,DRL,5,6.101958036
Human,17,1,5,8,Visual,DRL,5,3.881281137
Human,17,1,5,9,Visual,DRL,5,7.729926109
Human,17,1,5,10,Visual,DRL,5,1.312655926
Human,17,1,5,11,Visual,DRL,5,8.905266047
Human,17,1,5,12,Visual,DRL,5,5.845747948
Human,17,1,5,13,Visual,DRL,5,8.871861935
Human,17,1,5,14,Visual,DRL,5,7.126630068
Human,17,1,5,15,Visual,DRL,5,9.815802097
Human,17,1,5,16,Visual,DRL,5,8.848284006
Human,17,1,5,17,Visual,DRL,5,12.79095984
Human,17,1,5,18,Visual,DRL,5,8.201010942
Human,17,1,5,19,Visual,DRL,5,4.370398998
Human,17,1,5,20,Visual,DRL,5,10.42372704
Human,17,1,5,21,Visual,DRL,5,4.751233101
Human,17,1,5,22,Visual,DRL,5,10.83297896
Human,17,1,5,23,Visual,DRL,5,8.618650913
Human,17,1,5,24,Visual,DRL,5,4.646933794
Human,17,1,5,25,Visual,DRL,5,8.810327053
Human,17,1,5,26,Visual,DRL,5,7.938452005
Human,17,1,5,27,Visual,DRL,5,8.769701958
Human,17,1,5,28,Visual,DRL,5,8.942790985
Human,17,1,5,29,Visual,DRL,5,8.407929182
Human,17,1,5,30,Visual,DRL,5,6.974217176
Human,17,1,5,31,Visual,DRL,5,4.189328194
Human,17,1,5,32,Visual,DRL,5,10.00998998
Human,17,1,5,33,Visual,DRL,5,10.97581697
Human,17,1,5,34,Visual,DRL,5,7.406515837
Human,17,1,5,35,Visual,DRL,5,7.290570021
Human,17,1,5,36,Visual,DRL,5,10.42960691
Human,17,1,5,37,Visual,DRL,5,6.783481121
Human,17,1,5,38,Visual,DRL,5,8.119333982
Human,17,1,6,1,Visual,DRL,5,8.713790894
Human,17,1,6,2,Visual,DRL,5,7.443425179
Human,17,1,6,3,Visual,DRL,5,6.421825886
Human,17,1,6,4,Visual,DRL,5,8.316023827
Human,17,1,6,5,Visual,DRL,5,10.85924888
Human,17,1,6,6,Visual,DRL,5,9.517304182
Human,17,1,6,7,Visual,DRL,5,6.893260002
Human,17,1,6,8,Visual,DRL,5,10.65160394
Human,17,1,6,9,Visual,DRL,5,8.98798418
Human,17,1,6,10,Visual,DRL,5,9.365121126
Human,17,1,6,11,Visual,DRL,5,6.677510977
Human,17,1,6,12,Visual,DRL,5,7.13601017
Human,17,1,6,13,Visual,DRL,5,9.925904036
Human,17,1,6,14,Visual,DRL,5,9.0493958
Human,17,1,6,15,Visual,DRL,5,9.080947161
Human,17,1,6,16,Visual,DRL,5,13.73323798
Human,17,1,6,17,Visual,DRL,5,8.177707911
Human,17,1,6,18,Visual,DRL,5,8.975727081
Human,17,1,6,19,Visual,DRL,5,8.918134928
Human,17,1,6,20,Visual,DRL,5,5.46573782
Human,17,1,6,21,Visual,DRL,5,5.752632141
Human,17,1,6,22,Visual,DRL,5,5.76520896
Human,17,1,6,23,Visual,DRL,5,5.766921997
Human,17,1,6,24,Visual,DRL,5,5.77985692
Human,17,1,6,25,Visual,DRL,5,4.852944136
Human,17,1,6,26,Visual,DRL,5,6.608612061
Human,17,1,6,27,Visual,DRL,5,6.812496901
Human,17,1,6,28,Visual,DRL,5,7.024563074
Human,17,1,6,29,Visual,DRL,5,7.67771697
Human,17,1,6,30,Visual,DRL,5,7.165107012
Human,17,1,6,31,Visual,DRL,5,6.399947166
Human,17,1,6,32,Visual,DRL,5,5.385876179
Human,17,1,6,33,Visual,DRL,5,6.615263939
Human,17,1,6,34,Visual,DRL,5,6.269519091
Human,17,1,6,35,Visual,DRL,5,6.607534885
Human,17,1,6,36,Visual,DRL,5,5.597027063
Human,17,1,6,37,Visual,DRL,5,6.602201223
Human,17,1,6,38,Visual,DRL,5,7.460983038
Human,17,1,6,39,Visual,DRL,5,6.486461878
Human,18,1,1,1,Visual,DRL,5,5.188061953
Human,18,1,1,2,Visual,DRL,5,4.256325006
Human,18,1,1,3,Visual,DRL,5,4.656025887
Human,18,1,1,4,Visual,DRL,5,5.247548103
Human,18,1,1,5,Visual,DRL,5,5.208534956
Human,18,1,1,6,Visual,DRL,5,5.262923002
Human,18,1,1,7,Visual,DRL,5,4.975171089
Human,18,1,1,8,Visual,DRL,5,5.651251078
Human,18,1,1,9,Visual,DRL,5,5.11291194
Human,18,1,1,10,Visual,DRL,5,4.97633481
Human,18,1,1,11,Visual,DRL,5,5.802088976
Human,18,1,1,12,Visual,DRL,5,5.517213106
Human,18,1,1,13,Visual,DRL,5,5.675009966
Human,18,1,1,14,Visual,DRL,5,5.442728996
Human,18,1,1,15,Visual,DRL,5,4.871021032
Human,18,1,1,16,Visual,DRL,5,5.611042976
Human,18,1,1,17,Visual,DRL,5,5.797531843
Human,18,1,1,18,Visual,DRL,5,5.437967062
Human,18,1,1,19,Visual,DRL,5,5.256920815
Human,18,1,1,20,Visual,DRL,5,5.114053011
Human,18,1,1,21,Visual,DRL,5,6.165017128
Human,18,1,1,22,Visual,DRL,5,5.614694118
Human,18,1,1,23,Visual,DRL,5,5.652935028
Human,18,1,1,24,Visual,DRL,5,5.669065952
Human,18,1,1,25,Visual,DRL,5,4.525774002
Human,18,1,1,26,Visual,DRL,5,7.206022024
Human,18,1,1,27,Visual,DRL,5,5.602300882
Human,18,1,1,28,Visual,DRL,5,6.060550928
Human,18,1,1,29,Visual,DRL,5,6.082688093
Human,18,1,1,30,Visual,DRL,5,5.722949028
Human,18,1,1,31,Visual,DRL,5,5.229149103
Human,18,1,1,32,Visual,DRL,5,5.306015015
Human,18,1,1,33,Visual,DRL,5,5.062047005
Human,18,1,1,34,Visual,DRL,5,4.387546062
Human,18,1,1,35,Visual,DRL,5,4.956393003
Human,18,1,1,36,Visual,DRL,5,6.523566008
Human,18,1,1,37,Visual,DRL,5,6.011600971
Human,18,1,1,38,Visual,DRL,5,6.158740044
Human,18,1,1,39,Visual,DRL,5,5.798257113
Human,18,1,1,40,Visual,DRL,5,5.748209
Human,18,1,1,41,Visual,DRL,5,5.72213006
Human,18,1,1,42,Visual,DRL,5,5.782809973
Human,18,1,1,43,Visual,DRL,5,5.919564009
Human,18,1,1,44,Visual,DRL,5,5.439642906
Human,18,1,1,45,Visual,DRL,5,0.407649994
Human,18,1,1,46,Visual,DRL,5,6.481684208
Human,18,1,1,47,Visual,DRL,5,5.70068717
Human,18,1,1,48,Visual,DRL,5,5.586941957
Human,18,1,1,49,Visual,DRL,5,5.542593956
Human,18,1,1,50,Visual,DRL,5,5.613954067
Human,18,1,1,51,Visual,DRL,5,5.625007153
Human,18,1,1,52,Visual,DRL,5,5.282401085
Human,18,1,1,53,Visual,DRL,5,5.289624929
Human,18,1,1,54,Visual,DRL,5,5.312636137
Human,18,1,2,1,Visual,DRL,5,5.391144991
Human,18,1,2,2,Visual,DRL,5,5.139476061
Human,18,1,2,3,Visual,DRL,5,5.011035204
Human,18,1,2,4,Visual,DRL,5,5.040800095
Human,18,1,2,5,Visual,DRL,5,5.238454103
Human,18,1,2,6,Visual,DRL,5,5.179508924
Human,18,1,2,7,Visual,DRL,5,5.426474094
Human,18,1,2,8,Visual,DRL,5,5.857918024
Human,18,1,2,9,Visual,DRL,5,5.608086824
Human,18,1,2,10,Visual,DRL,5,5.585992098
Human,18,1,2,11,Visual,DRL,5,4.887010098
Human,18,1,2,12,Visual,DRL,5,5.037523031
Human,18,1,2,13,Visual,DRL,5,5.052343845
Human,18,1,2,14,Visual,DRL,5,5.227279902
Human,18,1,2,15,Visual,DRL,5,5.32642889
Human,18,1,2,16,Visual,DRL,5,5.560786963
Human,18,1,2,17,Visual,DRL,5,5.094485998
Human,18,1,2,18,Visual,DRL,5,5.543918848
Human,18,1,2,19,Visual,DRL,5,5.282831192
Human,18,1,2,20,Visual,DRL,5,5.724317789
Human,18,1,2,21,Visual,DRL,5,5.642969131
Human,18,1,2,22,Visual,DRL,5,5.870296955
Human,18,1,2,23,Visual,DRL,5,5.927248955
Human,18,1,2,24,Visual,DRL,5,5.894387007
Human,18,1,2,25,Visual,DRL,5,5.865838051
Human,18,1,2,26,Visual,DRL,5,5.845741987
Human,18,1,2,27,Visual,DRL,5,5.442784071
Human,18,1,2,28,Visual,DRL,5,5.514024973
Human,18,1,2,29,Visual,DRL,5,6.460088015
Human,18,1,2,30,Visual,DRL,5,4.784839153
Human,18,1,2,31,Visual,DRL,5,5.163269997
Human,18,1,2,32,Visual,DRL,5,6.249238968
Human,18,1,2,33,Visual,DRL,5,6.083869934
Human,18,1,2,34,Visual,DRL,5,5.484496117
Human,18,1,2,35,Visual,DRL,5,6.141031027
Human,18,1,2,36,Visual,DRL,5,6.221952915
Human,18,1,2,37,Visual,DRL,5,5.642175913
Human,18,1,2,38,Visual,DRL,5,6.755127192
Human,18,1,2,39,Visual,DRL,5,5.640817881
Human,18,1,2,40,Visual,DRL,5,6.027183056
Human,18,1,2,41,Visual,DRL,5,6.253327847
Human,18,1,2,42,Visual,DRL,5,5.848348141
Human,18,1,2,43,Visual,DRL,5,5.541436911
Human,18,1,2,44,Visual,DRL,5,6.232766151
Human,18,1,2,45,Visual,DRL,5,6.517031908
Human,18,1,2,46,Visual,DRL,5,7.486211061
Human,18,1,2,47,Visual,DRL,5,7.754423857
Human,18,1,2,48,Visual,DRL,5,6.70687294
Human,18,1,2,49,Visual,DRL,5,6.847345829
Human,18,1,2,50,Visual,DRL,5,5.747117996
Human,18,1,2,51,Visual,DRL,5,6.531382084
Human,18,1,3,1,Visual,DRL,5,5.948124886
Human,18,1,3,2,Visual,DRL,5,6.787497044
Human,18,1,3,3,Visual,DRL,5,7.935746908
Human,18,1,3,4,Visual,DRL,5,7.919240952
Human,18,1,3,5,Visual,DRL,5,9.033153057
Human,18,1,3,6,Visual,DRL,5,8.02177
Human,18,1,3,7,Visual,DRL,5,8.978451014
Human,18,1,3,8,Visual,DRL,5,8.391876936
Human,18,1,3,9,Visual,DRL,5,7.595716953
Human,18,1,3,10,Visual,DRL,5,9.909775972
Human,18,1,3,11,Visual,DRL,5,9.141108036
Human,18,1,3,12,Visual,DRL,5,9.069704056
Human,18,1,3,13,Visual,DRL,5,8.968858004
Human,18,1,3,14,Visual,DRL,5,27.19278812
Human,18,1,3,15,Visual,DRL,5,8.725442886
Human,18,1,3,16,Visual,DRL,5,7.202032089
Human,18,1,3,17,Visual,DRL,5,6.936807871
Human,18,1,3,18,Visual,DRL,5,6.947830915
Human,18,1,3,19,Visual,DRL,5,7.096469879
Human,18,1,3,20,Visual,DRL,5,6.355561018
Human,18,1,3,21,Visual,DRL,5,7.504393816
Human,18,1,3,22,Visual,DRL,5,7.688282967
Human,18,1,3,23,Visual,DRL,5,8.944699049
Human,18,1,3,24,Visual,DRL,5,7.811032772
Human,18,1,3,25,Visual,DRL,5,8.88041091
Human,18,1,3,26,Visual,DRL,5,8.153771877
Human,18,1,3,27,Visual,DRL,5,8.177098989
Human,18,1,3,28,Visual,DRL,5,8.00117898
Human,18,1,3,29,Visual,DRL,5,7.571619987
Human,18,1,3,30,Visual,DRL,5,8.7427001
Human,18,1,3,31,Visual,DRL,5,7.953935146
Human,18,1,3,32,Visual,DRL,5,7.21182704
Human,18,1,3,33,Visual,DRL,5,7.483527899
Human,18,1,3,34,Visual,DRL,5,7.32951808
Human,18,1,3,35,Visual,DRL,5,7.906784058
Human,18,1,4,1,Visual,DRL,5,6.334428072
Human,18,1,4,2,Visual,DRL,5,6.03281498
Human,18,1,4,3,Visual,DRL,5,4.64917016
Human,18,1,4,4,Visual,DRL,5,4.923139811
Human,18,1,4,5,Visual,DRL,5,6.789057016
Human,18,1,4,6,Visual,DRL,5,7.132065058
Human,18,1,4,7,Visual,DRL,5,6.834005117
Human,18,1,4,8,Visual,DRL,5,8.187743902
Human,18,1,4,9,Visual,DRL,5,7.983983994
Human,18,1,4,10,Visual,DRL,5,8.312543154
Human,18,1,4,11,Visual,DRL,5,8.335970163
Human,18,1,4,12,Visual,DRL,5,7.583803892
Human,18,1,4,13,Visual,DRL,5,6.69416523
Human,18,1,4,14,Visual,DRL,5,7.676163912
Human,18,1,4,15,Visual,DRL,5,7.726989031
Human,18,1,4,16,Visual,DRL,5,7.623980999
Human,18,1,4,17,Visual,DRL,5,7.583897829
Human,18,1,4,18,Visual,DRL,5,7.901913166
Human,18,1,4,19,Visual,DRL,5,7.475156069
Human,18,1,4,20,Visual,DRL,5,7.177973986
Human,18,1,4,21,Visual,DRL,5,8.045723915
Human,18,1,4,22,Visual,DRL,5,7.569679022
Human,18,1,4,23,Visual,DRL,5,6.610808134
Human,18,1,4,24,Visual,DRL,5,7.273231983
Human,18,1,4,25,Visual,DRL,5,6.781071901
Human,18,1,4,26,Visual,DRL,5,7.170985937
Human,18,1,4,27,Visual,DRL,5,7.353731155
Human,18,1,4,28,Visual,DRL,5,6.91968894
Human,18,1,4,29,Visual,DRL,5,7.074415922
Human,18,1,4,30,Visual,DRL,5,7.145669937
Human,18,1,4,31,Visual,DRL,5,6.275465012
Human,18,1,4,32,Visual,DRL,5,7.265695095
Human,18,1,4,33,Visual,DRL,5,6.326545
Human,18,1,4,34,Visual,DRL,5,6.794631958
Human,18,1,4,35,Visual,DRL,5,6.212897062
Human,18,1,4,36,Visual,DRL,5,6.310011864
Human,18,1,4,37,Visual,DRL,5,6.605643988
Human,18,1,4,38,Visual,DRL,5,6.637064934
Human,18,1,4,39,Visual,DRL,5,5.683368921
Human,18,1,4,40,Visual,DRL,5,5.340995073
Human,18,1,4,41,Visual,DRL,5,5.058483124
Human,18,1,4,42,Visual,DRL,5,4.591156006
Human,18,1,4,43,Visual,DRL,5,5.496462822
Human,18,1,5,1,Visual,DRL,5,4.53929615
Human,18,1,5,2,Visual,DRL,5,5.201003075
Human,18,1,5,3,Visual,DRL,5,5.260210037
Human,18,1,5,4,Visual,DRL,5,4.967769861
Human,18,1,5,5,Visual,DRL,5,5.965796947
Human,18,1,5,6,Visual,DRL,5,4.904341936
Human,18,1,5,7,Visual,DRL,5,5.804821014
Human,18,1,5,8,Visual,DRL,5,5.320741892
Human,18,1,5,9,Visual,DRL,5,5.370379925
Human,18,1,5,10,Visual,DRL,5,5.469461918
Human,18,1,5,11,Visual,DRL,5,4.927455902
Human,18,1,5,12,Visual,DRL,5,5.162683964
Human,18,1,5,13,Visual,DRL,5,5.249989986
Human,18,1,5,14,Visual,DRL,5,5.056015968
Human,18,1,5,15,Visual,DRL,5,6.667691946
Human,18,1,5,16,Visual,DRL,5,0.731952906
Human,18,1,5,17,Visual,DRL,5,5.343300104
Human,18,1,5,18,Visual,DRL,5,4.594775915
Human,18,1,5,19,Visual,DRL,5,6.138309956
Human,18,1,5,20,Visual,DRL,5,6.439890146
Human,18,1,5,21,Visual,DRL,5,5.942191124
Human,18,1,5,22,Visual,DRL,5,5.282977104
Human,18,1,5,23,Visual,DRL,5,5.217919111
Human,18,1,5,24,Visual,DRL,5,5.02621603
Human,18,1,5,25,Visual,DRL,5,5.19205904
Human,18,1,5,26,Visual,DRL,5,4.963648081
Human,18,1,5,27,Visual,DRL,5,4.863008976
Human,18,1,5,28,Visual,DRL,5,6.034518003
Human,18,1,5,29,Visual,DRL,5,5.400267124
Human,18,1,5,30,Visual,DRL,5,4.911367893
Human,18,1,5,31,Visual,DRL,5,6.40928793
Human,18,1,5,32,Visual,DRL,5,5.551362038
Human,18,1,5,33,Visual,DRL,5,5.379135132
Human,18,1,5,34,Visual,DRL,5,5.497995853
Human,18,1,5,35,Visual,DRL,5,5.727035046
Human,18,1,5,36,Visual,DRL,5,5.283161163
Human,18,1,5,37,Visual,DRL,5,5.396865845
Human,18,1,5,38,Visual,DRL,5,5.284874201
Human,18,1,5,39,Visual,DRL,5,5.565507174
Human,18,1,5,40,Visual,DRL,5,5.307054043
Human,18,1,5,41,Visual,DRL,5,4.944908142
Human,18,1,5,42,Visual,DRL,5,6.173834085
Human,18,1,5,43,Visual,DRL,5,5.393903017
Human,18,1,5,44,Visual,DRL,5,4.852864027
Human,18,1,5,45,Visual,DRL,5,6.002320051
Human,18,1,5,46,Visual,DRL,5,5.234195948
Human,18,1,5,47,Visual,DRL,5,8.162550926
Human,18,1,5,48,Visual,DRL,5,6.290601015
Human,18,1,5,49,Visual,DRL,5,5.417433023
Human,18,1,5,50,Visual,DRL,5,7.03489399
Human,18,1,5,51,Visual,DRL,5,6.746882915
Human,18,1,5,52,Visual,DRL,5,5.973875046
Human,18,1,5,53,Visual,DRL,5,6.509227037
Human,18,1,5,54,Visual,DRL,5,6.100512028
Human,18,1,6,1,Visual,DRL,5,5.063079119
Human,18,1,6,2,Visual,DRL,5,5.560832024
Human,18,1,6,3,Visual,DRL,5,5.386793852
Human,18,1,6,4,Visual,DRL,5,5.068967104
Human,18,1,6,5,Visual,DRL,5,5.299962997
Human,18,1,6,6,Visual,DRL,5,5.61609602
Human,18,1,6,7,Visual,DRL,5,6.443895102
Human,18,1,6,8,Visual,DRL,5,6.176429987
Human,18,1,6,9,Visual,DRL,5,6.745312929
Human,18,1,6,10,Visual,DRL,5,6.326541901
Human,18,1,6,11,Visual,DRL,5,6.166390896
Human,18,1,6,12,Visual,DRL,5,5.605668068
Human,18,1,6,13,Visual,DRL,5,6.5285182
Human,18,1,6,14,Visual,DRL,5,5.945438147
Human,18,1,6,15,Visual,DRL,5,5.832472086
Human,18,1,6,16,Visual,DRL,5,6.740271807
Human,18,1,6,17,Visual,DRL,5,6.9553442
Human,18,1,6,18,Visual,DRL,5,6.074754
Human,18,1,6,19,Visual,DRL,5,6.815469027
Human,18,1,6,20,Visual,DRL,5,6.739291906
Human,18,1,6,21,Visual,DRL,5,7.065690994
Human,18,1,6,22,Visual,DRL,5,7.290977001
Human,18,1,6,23,Visual,DRL,5,8.561678171
Human,18,1,6,24,Visual,DRL,5,6.756500959
Human,18,1,6,25,Visual,DRL,5,6.731419086
Human,18,1,6,26,Visual,DRL,5,6.472532034
Human,18,1,6,27,Visual,DRL,5,6.528757095
Human,18,1,6,28,Visual,DRL,5,6.46267581
Human,18,1,6,29,Visual,DRL,5,6.909157038
Human,18,1,6,30,Visual,DRL,5,5.644712925
Human,18,1,6,31,Visual,DRL,5,7.357688904
Human,18,1,6,32,Visual,DRL,5,6.810672998
Human,18,1,6,33,Visual,DRL,5,8.397936106
Human,18,1,6,34,Visual,DRL,5,7.403079987
Human,18,1,6,35,Visual,DRL,5,6.538315058
Human,18,1,6,36,Visual,DRL,5,5.296376944
Human,18,1,6,37,Visual,DRL,5,5.474366903
Human,18,1,6,38,Visual,DRL,5,5.987058163
Human,18,1,6,39,Visual,DRL,5,5.56349802
Human,18,1,6,40,Visual,DRL,5,5.354880095
Human,18,1,6,41,Visual,DRL,5,6.493875027
Human,18,1,6,42,Visual,DRL,5,6.36177206
Human,18,1,6,43,Visual,DRL,5,5.520002127
Human,18,1,6,44,Visual,DRL,5,5.366572142
Human,18,1,6,45,Visual,DRL,5,5.851891041
Human,18,1,6,46,Visual,DRL,5,5.438430071
Human,18,1,6,47,Visual,DRL,5,5.343518972
Human,19,1,1,1,Visual,DRL,5,4.038668871
Human,19,1,1,2,Visual,DRL,5,6.036926031
Human,19,1,1,3,Visual,DRL,5,5.375632048
Human,19,1,1,4,Visual,DRL,5,4.491554022
Human,19,1,1,5,Visual,DRL,5,6.671747208
Human,19,1,1,6,Visual,DRL,5,6.262261868
Human,19,1,1,7,Visual,DRL,5,6.314680099
Human,19,1,1,8,Visual,DRL,5,5.240844011
Human,19,1,1,9,Visual,DRL,5,5.395752907
Human,19,1,1,10,Visual,DRL,5,4.698945999
Human,19,1,1,11,Visual,DRL,5,7.040276051
Human,19,1,1,12,Visual,DRL,5,5.552094936
Human,19,1,1,13,Visual,DRL,5,5.017193794
Human,19,1,1,14,Visual,DRL,5,4.85829401
Human,19,1,1,15,Visual,DRL,5,5.783483028
Human,19,1,1,16,Visual,DRL,5,5.92098403
Human,19,1,1,17,Visual,DRL,5,5.946594954
Human,19,1,1,18,Visual,DRL,5,5.721539974
Human,19,1,1,19,Visual,DRL,5,5.393013954
Human,19,1,1,20,Visual,DRL,5,5.599186897
Human,19,1,1,21,Visual,DRL,5,5.479166985
Human,19,1,1,22,Visual,DRL,5,5.574198008
Human,19,1,1,23,Visual,DRL,5,6.403107166
Human,19,1,1,24,Visual,DRL,5,6.168051004
Human,19,1,1,25,Visual,DRL,5,5.284300089
Human,19,1,1,26,Visual,DRL,5,5.571833849
Human,19,1,1,27,Visual,DRL,5,6.313434839
Human,19,1,1,28,Visual,DRL,5,5.67167592
Human,19,1,1,29,Visual,DRL,5,5.94186902
Human,19,1,1,30,Visual,DRL,5,5.7648139
Human,19,1,1,31,Visual,DRL,5,5.837272882
Human,19,1,1,32,Visual,DRL,5,5.351538181
Human,19,1,1,33,Visual,DRL,5,5.656226873
Human,19,1,1,34,Visual,DRL,5,4.938217163
Human,19,1,1,35,Visual,DRL,5,6.707247972
Human,19,1,1,36,Visual,DRL,5,6.819853067
Human,19,1,1,37,Visual,DRL,5,5.605551004
Human,19,1,1,38,Visual,DRL,5,5.239669085
Human,19,1,1,39,Visual,DRL,5,5.146281958
Human,19,1,1,40,Visual,DRL,5,5.331491947
Human,19,1,1,41,Visual,DRL,5,5.414802074
Human,19,1,1,42,Visual,DRL,5,6.125806808
Human,19,1,1,43,Visual,DRL,5,6.281882048
Human,19,1,1,44,Visual,DRL,5,6.055572033
Human,19,1,1,45,Visual,DRL,5,5.66324687
Human,19,1,1,46,Visual,DRL,5,5.943310022
Human,19,1,1,47,Visual,DRL,5,6.395736933
Human,19,1,1,48,Visual,DRL,5,6.307384014
Human,19,1,1,49,Visual,DRL,5,5.672828913
Human,19,1,1,50,Visual,DRL,5,5.835283995
Human,19,1,1,51,Visual,DRL,5,6.3364079
Human,19,1,2,1,Visual,DRL,5,5.092097044
Human,19,1,2,2,Visual,DRL,5,5.358469009
Human,19,1,2,3,Visual,DRL,5,4.887539148
Human,19,1,2,4,Visual,DRL,5,5.518100977
Human,19,1,2,5,Visual,DRL,5,5.774790049
Human,19,1,2,6,Visual,DRL,5,5.640207052
Human,19,1,2,7,Visual,DRL,5,6.59320116
Human,19,1,2,8,Visual,DRL,5,5.979700089
Human,19,1,2,9,Visual,DRL,5,6.516438961
Human,19,1,2,10,Visual,DRL,5,5.848917007
Human,19,1,2,11,Visual,DRL,5,6.078341007
Human,19,1,2,12,Visual,DRL,5,5.573216915
Human,19,1,2,13,Visual,DRL,5,5.95567894
Human,19,1,2,14,Visual,DRL,5,7.926171064
Human,19,1,2,15,Visual,DRL,5,5.641151905
Human,19,1,2,16,Visual,DRL,5,5.694175005
Human,19,1,2,17,Visual,DRL,5,5.76115489
Human,19,1,2,18,Visual,DRL,5,4.356508017
Human,19,1,2,19,Visual,DRL,5,5.717518091
Human,19,1,2,20,Visual,DRL,5,6.464822054
Human,19,1,2,21,Visual,DRL,5,7.013566971
Human,19,1,2,22,Visual,DRL,5,6.364468813
Human,19,1,2,23,Visual,DRL,5,5.229581833
Human,19,1,2,24,Visual,DRL,5,6.733036041
Human,19,1,2,25,Visual,DRL,5,6.239764929
Human,19,1,2,26,Visual,DRL,5,6.340086937
Human,19,1,2,27,Visual,DRL,5,6.771085024
Human,19,1,2,28,Visual,DRL,5,6.381415129
Human,19,1,2,29,Visual,DRL,5,4.991136074
Human,19,1,2,30,Visual,DRL,5,4.847262859
Human,19,1,2,31,Visual,DRL,5,5.745665073
Human,19,1,2,32,Visual,DRL,5,5.487206936
Human,19,1,2,33,Visual,DRL,5,5.348668098
Human,19,1,2,34,Visual,DRL,5,5.127221107
Human,19,1,2,35,Visual,DRL,5,5.680994034
Human,19,1,2,36,Visual,DRL,5,5.36618185
Human,19,1,2,37,Visual,DRL,5,5.284451008
Human,19,1,2,38,Visual,DRL,5,4.976152897
Human,19,1,2,39,Visual,DRL,5,5.797812223
Human,19,1,2,40,Visual,DRL,5,5.256713152
Human,19,1,2,41,Visual,DRL,5,5.000923872
Human,19,1,2,42,Visual,DRL,5,5.016255856
Human,19,1,2,43,Visual,DRL,5,5.127732992
Human,19,1,2,44,Visual,DRL,5,5.502156019
Human,19,1,2,45,Visual,DRL,5,5.419493914
Human,19,1,2,46,Visual,DRL,5,5.726476192
Human,19,1,2,47,Visual,DRL,5,5.866875887
Human,19,1,2,48,Visual,DRL,5,5.474299908
Human,19,1,2,49,Visual,DRL,5,5.598385096
