Species,Subj_idx,Session,Block,Trial,Stim,Procedure,Duration_set,Standard,Comparison,Order,Response,RT
Human,8,1,1,17,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,3.351764706,SC,L,0.659355823
Human,8,1,1,18,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.411764706,SC,L,0.83758615
Human,8,1,1,19,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,0.852941176,SC,S,1.05310617
Human,8,1,1,20,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,3.232058824,SC,L,0.687229291
Human,8,1,1,21,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,0.88453159,SC,S,0.927263075
Human,8,1,1,22,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,1.773420479,SC,S,0.79736328
Human,8,1,1,23,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,1.841628959,SC,S,1.694799944
Human,8,1,1,24,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.382352941,SC,L,1.040803859
Human,8,1,1,25,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.772352941,SC,L,0.690851613
Human,8,1,1,26,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.475294118,SC,L,2.042154381
Human,8,1,1,27,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.382352941,SC,L,1.247186873
Human,8,1,1,28,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.457013575,SC,S,3.395152396
Human,8,1,1,29,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,1.552352941,SC,L,0.714244268
Human,8,1,1,30,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.475294118,SC,S,2.967309658
Human,8,1,1,31,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.235294118,SC,S,1.166056817
Human,8,1,1,32,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.475294118,SC,L,2.239728814
Human,8,1,1,33,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.772352941,SC,S,2.399135441
Human,8,1,1,34,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,3.232058824,SC,L,0.663688422
Human,8,1,1,35,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,1.773420479,SC,S,0.82283062
Human,8,1,1,36,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.217864924,SC,S,1.637099974
Human,8,1,1,37,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.457013575,SC,S,2.19812584
Human,8,1,1,38,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,0.918552036,SC,S,0.866639891
Human,8,1,1,39,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,1.841628959,SC,S,1.525143352
Human,8,1,1,40,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.742647059,SC,L,1.333647176
Human,8,1,1,41,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,1.492647059,SC,L,0.579110821
Human,8,1,1,42,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.742647059,SC,S,5.173323498
Human,8,1,1,43,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.457013575,SC,L,1.488661436
Human,8,1,1,44,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,1.612058824,SC,L,0.765362177
Human,8,1,1,45,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,3.232058824,SC,L,0.763397973
Human,8,1,1,46,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.397058824,SC,L,1.284414384
Human,8,1,1,47,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,0.918552036,SC,S,2.289171399
Human,8,1,1,48,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.382352941,SC,L,0.482946921
Human,8,1,1,49,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,1.552352941,SC,L,0.657287175
Human,8,1,1,50,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.742647059,SC,L,1.076198173
Human,8,1,1,51,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,2.992647059,SC,L,0.560322138
Human,8,1,1,52,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.475294118,SC,S,0.726896134
Human,8,1,1,53,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.352941176,SC,L,2.766743791
Human,8,1,1,54,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,1.432941176,SC,L,0.657907498
Human,8,1,1,55,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,1.432941176,SC,L,0.636553003
Human,8,1,1,56,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,1.373235294,SC,L,1.661918314
Human,8,1,1,57,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,2.753235294,SC,S,1.46597936
Human,8,1,1,58,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.245098039,SC,S,1.628278412
Human,8,1,1,59,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.712941176,SC,L,0.977548454
Human,8,1,1,60,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.495098039,SC,S,1.262944579
Human,8,1,1,61,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.516624041,SC,S,1.375670642
Human,8,1,1,62,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,1.038363171,SC,S,1.39861443
Human,8,1,1,63,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,1.038363171,SC,S,1.864047817
Human,8,1,1,64,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.267379679,SC,L,1.404023463
