Species,Subj_idx,Session,Block,Trial,Stim,Procedure,Method,Parameter,SOA,Stim_Type_1,Stim_Dur_1,Stim_Type_2,Stim_Dur_2,Choice,Reaction_Time,First_Stim,Condition
Human,323,213,1,74,Auditory,TOJ,Adaptive,Duration,0.149,Auditory,0.5,Auditory,0.351,1,1.013,High_Tone,1
Human,323,213,1,75,Auditory,TOJ,Adaptive,Duration,0.2,Auditory,0.5,Auditory,0.3,1,0.928,Low_Tone,1
Human,323,213,1,76,Auditory,TOJ,Adaptive,Duration,0.199,Auditory,0.5,Auditory,0.301,1,0.7,High_Tone,1
Human,323,213,1,77,Auditory,TOJ,Adaptive,Duration,0.199,Auditory,0.5,Auditory,0.301,1,0.218,Low_Tone,1
Human,323,213,1,78,Auditory,TOJ,Adaptive,Duration,0.2,Auditory,0.5,Auditory,0.3,1,0.423,Low_Tone,1
Human,323,213,1,79,Auditory,TOJ,Adaptive,Duration,0.149,Auditory,0.5,Auditory,0.351,1,1.894,Low_Tone,1
Human,323,213,1,80,Auditory,TOJ,Adaptive,Duration,0.149,Auditory,0.5,Auditory,0.351,1,0.735,Low_Tone,1
Human,323,213,1,81,Auditory,TOJ,Adaptive,Duration,0.2,Auditory,0.5,Auditory,0.3,1,0.443,High_Tone,1
Human,323,213,1,82,Auditory,TOJ,Adaptive,Duration,0.199,Auditory,0.5,Auditory,0.301,1,0.186,Low_Tone,1
Human,323,213,1,83,Auditory,TOJ,Adaptive,Duration,0.149,Auditory,0.5,Auditory,0.351,1,0.339,Low_Tone,1
Human,323,213,1,84,Auditory,TOJ,Adaptive,Duration,0.2,Auditory,0.5,Auditory,0.3,1,2.295,High_Tone,1
Human,323,213,1,85,Auditory,TOJ,Adaptive,Duration,0.199,Auditory,0.5,Auditory,0.301,1,0.242,High_Tone,2
Human,323,213,1,86,Auditory,TOJ,Adaptive,Duration,0.2,Auditory,0.5,Auditory,0.3,1,1.309,High_Tone,2
Human,323,213,1,87,Auditory,TOJ,Adaptive,Duration,0.149,Auditory,0.5,Auditory,0.351,1,0.404,Low_Tone,2
Human,323,213,1,88,Auditory,TOJ,Adaptive,Duration,0.199,Auditory,0.5,Auditory,0.301,1,0.277,Low_Tone,2
Human,323,213,1,89,Auditory,TOJ,Adaptive,Duration,0.149,Auditory,0.5,Auditory,0.351,1,0.262,High_Tone,2
Human,323,213,1,90,Auditory,TOJ,Adaptive,Duration,0.199,Auditory,0.5,Auditory,0.301,1,1.447,Low_Tone,2
Human,323,213,1,91,Auditory,TOJ,Adaptive,Duration,0.199,Auditory,0.5,Auditory,0.301,1,0.109,High_Tone,2
Human,323,213,1,92,Auditory,TOJ,Adaptive,Duration,0.199,Auditory,0.5,Auditory,0.301,1,0.051,High_Tone,2
Human,323,213,1,93,Auditory,TOJ,Adaptive,Duration,0.2,Auditory,0.5,Auditory,0.3,1,1.159,Low_Tone,2
Human,323,213,1,94,Auditory,TOJ,Adaptive,Duration,0.2,Auditory,0.5,Auditory,0.3,1,0.585,Low_Tone,2
Human,323,213,1,95,Auditory,TOJ,Adaptive,Duration,0.149,Auditory,0.5,Auditory,0.351,1,1.015,High_Tone,2
Human,323,213,1,96,Auditory,TOJ,Adaptive,Duration,0.149,Auditory,0.5,Auditory,0.351,2,4.004,Low_Tone,2
Human,323,213,1,97,Auditory,TOJ,Adaptive,Duration,0.199,Auditory,0.5,Auditory,0.301,1,0.995,Low_Tone,2
Human,323,213,1,98,Auditory,TOJ,Adaptive,Duration,0.2,Auditory,0.5,Auditory,0.3,1,0.103,High_Tone,2
Human,323,213,1,99,Auditory,TOJ,Adaptive,Duration,0.199,Auditory,0.5,Auditory,0.301,1,0.676,Low_Tone,2
Human,323,213,1,100,Auditory,TOJ,Adaptive,Duration,0.149,Auditory,0.5,Auditory,0.351,1,0.923,Low_Tone,2
Human,323,213,1,101,Auditory,TOJ,Adaptive,Duration,0.149,Auditory,0.5,Auditory,0.351,1,1.493,High_Tone,2
Human,323,213,1,102,Auditory,TOJ,Adaptive,Duration,0.199,Auditory,0.5,Auditory,0.301,1,0.916,High_Tone,2
Human,323,213,1,103,Auditory,TOJ,Adaptive,Duration,0.2,Auditory,0.5,Auditory,0.3,1,0.09,High_Tone,2
Human,323,213,1,104,Auditory,TOJ,Adaptive,Duration,0.2,Auditory,0.5,Auditory,0.3,1,1.074,High_Tone,2
Human,323,213,1,105,Auditory,TOJ,Adaptive,Duration,0.149,Auditory,0.5,Auditory,0.351,1,2.647,High_Tone,2
Human,323,213,1,106,Auditory,TOJ,Adaptive,Duration,0.2,Auditory,0.5,Auditory,0.3,2,3.257,Low_Tone,2
Human,323,213,1,107,Auditory,TOJ,Adaptive,Duration,0.199,Auditory,0.5,Auditory,0.301,1,0.755,Low_Tone,2
Human,323,213,1,108,Auditory,TOJ,Adaptive,Duration,0.149,Auditory,0.5,Auditory,0.351,2,4.677,Low_Tone,2
Human,323,213,1,109,Auditory,TOJ,Adaptive,Duration,0.2,Auditory,0.5,Auditory,0.3,1,0.347,Low_Tone,2
Human,323,213,1,110,Auditory,TOJ,Adaptive,Duration,0.199,Auditory,0.5,Auditory,0.301,1,0.272,High_Tone,2
Human,323,213,1,111,Auditory,TOJ,Adaptive,Duration,0.199,Auditory,0.5,Auditory,0.301,1,0.285,High_Tone,2
Human,323,213,1,112,Auditory,TOJ,Adaptive,Duration,0.2,Auditory,0.5,Auditory,0.3,1,1.964,High_Tone,2
Human,323,213,1,113,Auditory,TOJ,Adaptive,Duration,0.149,Auditory,0.5,Auditory,0.351,1,0.41,Low_Tone,2
Human,323,213,1,114,Auditory,TOJ,Adaptive,Duration,0.149,Auditory,0.5,Auditory,0.351,1,0.797,Low_Tone,2
Human,323,213,1,115,Auditory,TOJ,Adaptive,Duration,0.2,Auditory,0.5,Auditory,0.3,1,0.464,Low_Tone,2
Human,323,213,1,116,Auditory,TOJ,Adaptive,Duration,0.2,Auditory,0.5,Auditory,0.3,1,0.443,Low_Tone,2
Human,323,213,1,117,Auditory,TOJ,Adaptive,Duration,0.149,Auditory,0.5,Auditory,0.351,1,0.784,High_Tone,2
Human,323,213,1,118,Auditory,TOJ,Adaptive,Duration,0.149,Auditory,0.5,Auditory,0.351,1,1.448,High_Tone,2
Human,323,213,1,119,Auditory,TOJ,Adaptive,Duration,0.2,Auditory,0.5,Auditory,0.3,1,0.727,High_Tone,2
Human,323,213,1,120,Auditory,TOJ,Adaptive,Duration,0.149,Auditory,0.5,Auditory,0.351,1,3.022,High_Tone,2
Human,323,213,1,121,Auditory,TOJ,Adaptive,Duration,0.2,Auditory,0.5,Auditory,0.3,1,0.619,Low_Tone,2
Human,323,213,1,122,Auditory,TOJ,Adaptive,Duration,0.199,Auditory,0.5,Auditory,0.301,2,3.256,Low_Tone,2
Human,323,213,1,123,Auditory,TOJ,Adaptive,Duration,0.2,Auditory,0.5,Auditory,0.3,1,3.778,High_Tone,2
Human,323,213,1,124,Auditory,TOJ,Adaptive,Duration,0.199,Auditory,0.5,Auditory,0.301,1,0.799,High_Tone,2
Human,323,213,1,125,Auditory,TOJ,Adaptive,Duration,0.149,Auditory,0.5,Auditory,0.351,1,0.574,Low_Tone,2
Human,323,213,1,126,Auditory,TOJ,Adaptive,Duration,0.199,Auditory,0.5,Auditory,0.301,2,2.593,Low_Tone,2
Human,323,213,1,127,Auditory,TOJ,Adaptive,Duration,0.2,Auditory,0.5,Auditory,0.3,1,0.991,High_Tone,1
Human,323,213,1,128,Auditory,TOJ,Adaptive,Duration,0.2,Auditory,0.5,Auditory,0.3,1,0.607,High_Tone,1
Human,323,213,1,129,Auditory,TOJ,Adaptive,Duration,0.199,Auditory,0.5,Auditory,0.301,1,0.473,Low_Tone,1
Human,323,213,1,130,Auditory,TOJ,Adaptive,Duration,0.199,Auditory,0.5,Auditory,0.301,1,1.355,Low_Tone,1
Human,323,213,1,131,Auditory,TOJ,Adaptive,Duration,0.2,Auditory,0.5,Auditory,0.3,1,0.856,Low_Tone,1
Human,323,213,1,132,Auditory,TOJ,Adaptive,Duration,0.149,Auditory,0.5,Auditory,0.351,1,0.223,High_Tone,1
Human,323,213,1,133,Auditory,TOJ,Adaptive,Duration,0.149,Auditory,0.5,Auditory,0.351,1,0.318,Low_Tone,1
Human,323,213,1,134,Auditory,TOJ,Adaptive,Duration,0.2,Auditory,0.5,Auditory,0.3,1,0.002,Low_Tone,1
Human,323,213,1,135,Auditory,TOJ,Adaptive,Duration,0.199,Auditory,0.5,Auditory,0.301,1,0.111,Low_Tone,1
Human,323,213,1,136,Auditory,TOJ,Adaptive,Duration,0.199,Auditory,0.5,Auditory,0.301,1,0.147,Low_Tone,1
Human,323,213,1,137,Auditory,TOJ,Adaptive,Duration,0.149,Auditory,0.5,Auditory,0.351,1,0.102,High_Tone,1
Human,323,213,1,138,Auditory,TOJ,Adaptive,Duration,0.199,Auditory,0.5,Auditory,0.301,1,0.129,High_Tone,1
Human,323,213,1,139,Auditory,TOJ,Adaptive,Duration,0.149,Auditory,0.5,Auditory,0.351,1,0.959,High_Tone,1
Human,323,213,1,140,Auditory,TOJ,Adaptive,Duration,0.2,Auditory,0.5,Auditory,0.3,1,1.379,Low_Tone,1
Human,323,213,1,141,Auditory,TOJ,Adaptive,Duration,0.199,Auditory,0.5,Auditory,0.301,1,0.782,Low_Tone,1
Human,323,213,1,142,Auditory,TOJ,Adaptive,Duration,0.149,Auditory,0.5,Auditory,0.351,1,0.205,High_Tone,1
Human,323,213,1,143,Auditory,TOJ,Adaptive,Duration,0.2,Auditory,0.5,Auditory,0.3,1,0.06,Low_Tone,1
Human,323,213,1,144,Auditory,TOJ,Adaptive,Duration,0.2,Auditory,0.5,Auditory,0.3,1,0.805,Low_Tone,1
Human,323,213,1,145,Auditory,TOJ,Adaptive,Duration,0.2,Auditory,0.5,Auditory,0.3,1,0.189,High_Tone,1
Human,323,213,1,146,Auditory,TOJ,Adaptive,Duration,0.149,Auditory,0.5,Auditory,0.351,2,1.428,Low_Tone,1
Human,323,213,1,147,Auditory,TOJ,Adaptive,Duration,0.2,Auditory,0.5,Auditory,0.3,1,0.059,Low_Tone,1
Human,323,213,1,148,Auditory,TOJ,Adaptive,Duration,0.199,Auditory,0.5,Auditory,0.301,1,0.493,High_Tone,1
