Species,Subj_idx,Session,Block,Trial,Stim,Procedure,Duration_Set,Target_Duration,Response,version
Human,54,1,motor,103,Visual,TE,1;1.5;2;2.5;3;3.5;4,3,3.813,Uncalibrated
Human,54,1,motor,104,Visual,TE,1;1.5;2;2.5;3;3.5;4,2.5,2.228,Uncalibrated
Human,54,1,motor,105,Visual,TE,1;1.5;2;2.5;3;3.5;4,4,3.133,Uncalibrated
Human,54,1,motor,106,Visual,TE,1;1.5;2;2.5;3;3.5;4,2.5,2.204,Uncalibrated
Human,54,1,motor,107,Visual,TE,1;1.5;2;2.5;3;3.5;4,3.5,2.54,Uncalibrated
Human,54,1,motor,108,Visual,TE,1;1.5;2;2.5;3;3.5;4,3.5,2.705,Uncalibrated
Human,54,1,digit,125,Visual,TE,1;1.5;2;2.5;3;3.5;4,2,2.442602035,Uncalibrated
Human,54,1,digit,126,Visual,TE,1;1.5;2;2.5;3;3.5;4,1,0.925295288,Uncalibrated
Human,54,1,digit,127,Visual,TE,1;1.5;2;2.5;3;3.5;4,3.5,0.986718701,Uncalibrated
Human,54,1,digit,128,Visual,TE,1;1.5;2;2.5;3;3.5;4,1.5,3.175090856,Uncalibrated
Human,54,1,digit,129,Visual,TE,1;1.5;2;2.5;3;3.5;4,4,1.066452078,Uncalibrated
Human,54,1,digit,130,Visual,TE,1;1.5;2;2.5;3;3.5;4,2.5,0.691108981,Uncalibrated
Human,54,1,digit,131,Visual,TE,1;1.5;2;2.5;3;3.5;4,4,4.377661097,Uncalibrated
Human,54,1,digit,132,Visual,TE,1;1.5;2;2.5;3;3.5;4,1,0.941263456,Uncalibrated
Human,54,1,digit,133,Visual,TE,1;1.5;2;2.5;3;3.5;4,1.5,0.921287852,Uncalibrated
Human,54,1,digit,134,Visual,TE,1;1.5;2;2.5;3;3.5;4,1.5,2.712383168,Uncalibrated
Human,54,1,digit,135,Visual,TE,1;1.5;2;2.5;3;3.5;4,3.5,1.74177335,Uncalibrated
Human,54,1,digit,136,Visual,TE,1;1.5;2;2.5;3;3.5;4,3,1.111375755,Uncalibrated
Human,54,1,digit,137,Visual,TE,1;1.5;2;2.5;3;3.5;4,2.5,1.851887901,Uncalibrated
Human,54,1,digit,138,Visual,TE,1;1.5;2;2.5;3;3.5;4,2,0.911281033,Uncalibrated
Human,54,1,digit,139,Visual,TE,1;1.5;2;2.5;3;3.5;4,1,0.901271497,Uncalibrated
Human,54,1,digit,140,Visual,TE,1;1.5;2;2.5;3;3.5;4,3.5,1.201432899,Uncalibrated
Human,54,1,digit,141,Visual,TE,1;1.5;2;2.5;3;3.5;4,1,0.781183633,Uncalibrated
Human,54,1,digit,142,Visual,TE,1;1.5;2;2.5;3;3.5;4,3,0.76305448,Uncalibrated
Human,54,1,digit,143,Visual,TE,1;1.5;2;2.5;3;3.5;4,3,1.911879009,Uncalibrated
Human,54,1,digit,144,Visual,TE,1;1.5;2;2.5;3;3.5;4,2,2.203531702,Uncalibrated
Human,54,1,digit,145,Visual,TE,1;1.5;2;2.5;3;3.5;4,2,0.841235715,Uncalibrated
Human,54,1,digit,146,Visual,TE,1;1.5;2;2.5;3;3.5;4,1.5,2.60231631,Uncalibrated
Human,54,1,digit,147,Visual,TE,1;1.5;2;2.5;3;3.5;4,3,1.031350484,Uncalibrated
Human,54,1,digit,148,Visual,TE,1;1.5;2;2.5;3;3.5;4,4,2.372160682,Uncalibrated
Human,54,1,digit,149,Visual,TE,1;1.5;2;2.5;3;3.5;4,1,0.861253881,Uncalibrated
Human,54,1,digit,150,Visual,TE,1;1.5;2;2.5;3;3.5;4,3.5,0.661292277,Uncalibrated
Human,54,1,digit,151,Visual,TE,1;1.5;2;2.5;3;3.5;4,2.5,0.666472423,Uncalibrated
Human,54,1,digit,152,Visual,TE,1;1.5;2;2.5;3;3.5;4,2,0.851244949,Uncalibrated
Human,54,1,digit,153,Visual,TE,1;1.5;2;2.5;3;3.5;4,1,1.154944704,Uncalibrated
Human,54,1,digit,154,Visual,TE,1;1.5;2;2.5;3;3.5;4,1.5,2.132064946,Uncalibrated
Human,54,1,digit,155,Visual,TE,1;1.5;2;2.5;3;3.5;4,3,2.021947376,Uncalibrated
Human,54,1,digit,156,Visual,TE,1;1.5;2;2.5;3;3.5;4,2,1.381546282,Uncalibrated
Human,54,1,digit,157,Visual,TE,1;1.5;2;2.5;3;3.5;4,3,2.547156404,Uncalibrated
Human,54,1,digit,158,Visual,TE,1;1.5;2;2.5;3;3.5;4,2.5,0.581073818,Uncalibrated
Human,54,1,digit,159,Visual,TE,1;1.5;2;2.5;3;3.5;4,4,10.03697979,Uncalibrated
Human,54,1,digit,160,Visual,TE,1;1.5;2;2.5;3;3.5;4,2.5,1.646471161,Uncalibrated
Human,54,1,digit,161,Visual,TE,1;1.5;2;2.5;3;3.5;4,3.5,0.941301188,Uncalibrated
Human,54,1,digit,162,Visual,TE,1;1.5;2;2.5;3;3.5;4,3.5,1.04127399,Uncalibrated
Human,56,1,line,17,Visual,TE,1;1.5;2;2.5;3;3.5;4,1.5,0.922803222,Uncalibrated
Human,56,1,line,18,Visual,TE,1;1.5;2;2.5;3;3.5;4,2.5,0.993593217,Uncalibrated
Human,56,1,line,19,Visual,TE,1;1.5;2;2.5;3;3.5;4,2.5,0.871766362,Uncalibrated
Human,56,1,line,20,Visual,TE,1;1.5;2;2.5;3;3.5;4,3,1.053990321,Uncalibrated
Human,56,1,line,21,Visual,TE,1;1.5;2;2.5;3;3.5;4,3.5,0.952811001,Uncalibrated
Human,56,1,line,22,Visual,TE,1;1.5;2;2.5;3;3.5;4,1,0.811492115,Uncalibrated
Human,56,1,line,23,Visual,TE,1;1.5;2;2.5;3;3.5;4,3,1.054380922,Uncalibrated
Human,56,1,line,24,Visual,TE,1;1.5;2;2.5;3;3.5;4,1,1.044448058,Uncalibrated
Human,56,1,line,25,Visual,TE,1;1.5;2;2.5;3;3.5;4,1.5,0.841571735,Uncalibrated
Human,56,1,line,26,Visual,TE,1;1.5;2;2.5;3;3.5;4,3,1.398602392,Uncalibrated
Human,56,1,line,27,Visual,TE,1;1.5;2;2.5;3;3.5;4,3,0.831528995,Uncalibrated
Human,56,1,line,28,Visual,TE,1;1.5;2;2.5;3;3.5;4,2,0.669346446,Uncalibrated
Human,56,1,line,29,Visual,TE,1;1.5;2;2.5;3;3.5;4,1,1.277423923,Uncalibrated
Human,56,1,line,30,Visual,TE,1;1.5;2;2.5;3;3.5;4,4,0.588168991,Uncalibrated
Human,56,1,line,31,Visual,TE,1;1.5;2;2.5;3;3.5;4,3.5,0.841677686,Uncalibrated
Human,56,1,line,32,Visual,TE,1;1.5;2;2.5;3;3.5;4,3,0.507230606,Uncalibrated
Human,56,1,line,33,Visual,TE,1;1.5;2;2.5;3;3.5;4,2,0.882248604,Uncalibrated
Human,56,1,line,34,Visual,TE,1;1.5;2;2.5;3;3.5;4,2.5,0.547633692,Uncalibrated
Human,56,1,line,35,Visual,TE,1;1.5;2;2.5;3;3.5;4,3.5,0.993383428,Uncalibrated
Human,56,1,line,36,Visual,TE,1;1.5;2;2.5;3;3.5;4,2.5,1.094910184,Uncalibrated
Human,56,1,line,37,Visual,TE,1;1.5;2;2.5;3;3.5;4,2.5,0.628897477,Uncalibrated
Human,56,1,line,38,Visual,TE,1;1.5;2;2.5;3;3.5;4,4,0.720175326,Uncalibrated
Human,56,1,line,39,Visual,TE,1;1.5;2;2.5;3;3.5;4,2,0.973207693,Uncalibrated
Human,56,1,line,40,Visual,TE,1;1.5;2;2.5;3;3.5;4,1.5,0.507433755,Uncalibrated
Human,56,1,line,41,Visual,TE,1;1.5;2;2.5;3;3.5;4,1.5,0.568004425,Uncalibrated
Human,56,1,line,42,Visual,TE,1;1.5;2;2.5;3;3.5;4,3.5,0.649327676,Uncalibrated
Human,56,1,line,43,Visual,TE,1;1.5;2;2.5;3;3.5;4,1,0.578358378,Uncalibrated
Human,56,1,line,44,Visual,TE,1;1.5;2;2.5;3;3.5;4,2,0.699889716,Uncalibrated
Human,56,1,line,45,Visual,TE,1;1.5;2;2.5;3;3.5;4,2,0.669506127,Uncalibrated
Human,56,1,line,46,Visual,TE,1;1.5;2;2.5;3;3.5;4,2.5,0.760705192,Uncalibrated
Human,56,1,line,47,Visual,TE,1;1.5;2;2.5;3;3.5;4,4,0.659202886,Uncalibrated
Human,56,1,line,48,Visual,TE,1;1.5;2;2.5;3;3.5;4,3.5,0.507348028,Uncalibrated
Human,56,1,line,49,Visual,TE,1;1.5;2;2.5;3;3.5;4,4,0.871999093,Uncalibrated
Human,56,1,line,50,Visual,TE,1;1.5;2;2.5;3;3.5;4,4,0.719891884,Uncalibrated
Human,56,1,line,51,Visual,TE,1;1.5;2;2.5;3;3.5;4,3,0.689374572,Uncalibrated
Human,56,1,line,52,Visual,TE,1;1.5;2;2.5;3;3.5;4,3.5,0.659116555,Uncalibrated
Human,56,1,line,53,Visual,TE,1;1.5;2;2.5;3;3.5;4,4,0.578209563,Uncalibrated
Human,56,1,line,54,Visual,TE,1;1.5;2;2.5;3;3.5;4,1.5,0.811311907,Uncalibrated
Human,56,1,digit,71,Visual,TE,1;1.5;2;2.5;3;3.5;4,1.5,1.294120469,Uncalibrated
Human,56,1,digit,72,Visual,TE,1;1.5;2;2.5;3;3.5;4,2.5,1.311503132,Uncalibrated
Human,56,1,digit,73,Visual,TE,1;1.5;2;2.5;3;3.5;4,2.5,2.742441411,Uncalibrated
Human,56,1,digit,74,Visual,TE,1;1.5;2;2.5;3;3.5;4,3,1.674872518,Uncalibrated
Human,56,1,digit,75,Visual,TE,1;1.5;2;2.5;3;3.5;4,3.5,1.061362241,Uncalibrated
Human,56,1,digit,76,Visual,TE,1;1.5;2;2.5;3;3.5;4,1,1.521684665,Uncalibrated
Human,56,1,digit,77,Visual,TE,1;1.5;2;2.5;3;3.5;4,3,1.351543991,Uncalibrated
Human,56,1,digit,78,Visual,TE,1;1.5;2;2.5;3;3.5;4,1,1.031361103,Uncalibrated
Human,56,1,digit,79,Visual,TE,1;1.5;2;2.5;3;3.5;4,1.5,1.011343239,Uncalibrated
Human,56,1,digit,80,Visual,TE,1;1.5;2;2.5;3;3.5;4,3,1.461828487,Uncalibrated
Human,56,1,digit,81,Visual,TE,1;1.5;2;2.5;3;3.5;4,3,1.492280296,Uncalibrated
Human,56,1,digit,82,Visual,TE,1;1.5;2;2.5;3;3.5;4,2,2.23212353,Uncalibrated
Human,56,1,digit,83,Visual,TE,1;1.5;2;2.5;3;3.5;4,1,0.941307581,Uncalibrated
Human,56,1,digit,84,Visual,TE,1;1.5;2;2.5;3;3.5;4,4,0.86125152,Uncalibrated
Human,56,1,digit,85,Visual,TE,1;1.5;2;2.5;3;3.5;4,3.5,1.071370267,Uncalibrated
Human,56,1,digit,86,Visual,TE,1;1.5;2;2.5;3;3.5;4,3,1.21145728,Uncalibrated
Human,56,1,digit,87,Visual,TE,1;1.5;2;2.5;3;3.5;4,2,0.851235344,Uncalibrated
Human,56,1,digit,88,Visual,TE,1;1.5;2;2.5;3;3.5;4,2.5,1.041348905,Uncalibrated
Human,56,1,digit,89,Visual,TE,1;1.5;2;2.5;3;3.5;4,3.5,1.70177873,Uncalibrated
Human,56,1,digit,90,Visual,TE,1;1.5;2;2.5;3;3.5;4,2.5,1.181441955,Uncalibrated
Human,56,1,digit,91,Visual,TE,1;1.5;2;2.5;3;3.5;4,2.5,1.892682549,Uncalibrated
Human,56,1,digit,92,Visual,TE,1;1.5;2;2.5;3;3.5;4,4,1.101389517,Uncalibrated
Human,56,1,digit,93,Visual,TE,1;1.5;2;2.5;3;3.5;4,2,2.562307804,Uncalibrated
Human,56,1,digit,94,Visual,TE,1;1.5;2;2.5;3;3.5;4,1.5,2.272117904,Uncalibrated
Human,56,1,digit,95,Visual,TE,1;1.5;2;2.5;3;3.5;4,1.5,1.091384509,Uncalibrated
Human,56,1,digit,96,Visual,TE,1;1.5;2;2.5;3;3.5;4,3.5,1.002866527,Uncalibrated
Human,56,1,digit,97,Visual,TE,1;1.5;2;2.5;3;3.5;4,1,1.281497768,Uncalibrated
Human,56,1,digit,98,Visual,TE,1;1.5;2;2.5;3;3.5;4,2,0.911266598,Uncalibrated
Human,56,1,digit,99,Visual,TE,1;1.5;2;2.5;3;3.5;4,2,0.901261288,Uncalibrated
Human,56,1,digit,100,Visual,TE,1;1.5;2;2.5;3;3.5;4,2.5,1.151512055,Uncalibrated
Human,56,1,digit,101,Visual,TE,1;1.5;2;2.5;3;3.5;4,4,1.346396748,Uncalibrated
Human,56,1,digit,102,Visual,TE,1;1.5;2;2.5;3;3.5;4,3.5,0.881252782,Uncalibrated
Human,56,1,digit,103,Visual,TE,1;1.5;2;2.5;3;3.5;4,4,0.95177141,Uncalibrated
Human,56,1,digit,104,Visual,TE,1;1.5;2;2.5;3;3.5;4,4,4.258732414,Uncalibrated
Human,56,1,digit,105,Visual,TE,1;1.5;2;2.5;3;3.5;4,3,1.753064016,Uncalibrated
Human,56,1,digit,106,Visual,TE,1;1.5;2;2.5;3;3.5;4,3.5,1.151855265,Uncalibrated
Human,56,1,digit,107,Visual,TE,1;1.5;2;2.5;3;3.5;4,4,0.911268107,Uncalibrated
Human,56,1,digit,108,Visual,TE,1;1.5;2;2.5;3;3.5;4,1.5,2.102221733,Uncalibrated
Human,56,1,motor,125,Visual,TE,1;1.5;2;2.5;3;3.5;4,1.5,1.046,Uncalibrated
Human,56,1,motor,126,Visual,TE,1;1.5;2;2.5;3;3.5;4,2.5,2.072,Uncalibrated
Human,56,1,motor,127,Visual,TE,1;1.5;2;2.5;3;3.5;4,2.5,2.484,Uncalibrated
Human,56,1,motor,128,Visual,TE,1;1.5;2;2.5;3;3.5;4,3,2.689,Uncalibrated
Human,56,1,motor,129,Visual,TE,1;1.5;2;2.5;3;3.5;4,3.5,3.73,Uncalibrated
Human,56,1,motor,130,Visual,TE,1;1.5;2;2.5;3;3.5;4,1,0.671,Uncalibrated
Human,56,1,motor,131,Visual,TE,1;1.5;2;2.5;3;3.5;4,3,2.823,Uncalibrated
Human,56,1,motor,132,Visual,TE,1;1.5;2;2.5;3;3.5;4,1,0.802,Uncalibrated
Human,56,1,motor,133,Visual,TE,1;1.5;2;2.5;3;3.5;4,1.5,1.701,Uncalibrated
Human,56,1,motor,134,Visual,TE,1;1.5;2;2.5;3;3.5;4,3,3.207,Uncalibrated
Human,56,1,motor,135,Visual,TE,1;1.5;2;2.5;3;3.5;4,3,3.067,Uncalibrated
Human,56,1,motor,136,Visual,TE,1;1.5;2;2.5;3;3.5;4,2,2.06,Uncalibrated
Human,56,1,motor,137,Visual,TE,1;1.5;2;2.5;3;3.5;4,1,1.487,Uncalibrated
Human,56,1,motor,138,Visual,TE,1;1.5;2;2.5;3;3.5;4,4,3.604,Uncalibrated
Human,56,1,motor,139,Visual,TE,1;1.5;2;2.5;3;3.5;4,3.5,3.164,Uncalibrated
Human,56,1,motor,140,Visual,TE,1;1.5;2;2.5;3;3.5;4,3,2.289,Uncalibrated
Human,56,1,motor,141,Visual,TE,1;1.5;2;2.5;3;3.5;4,2,1.839,Uncalibrated
Human,56,1,motor,142,Visual,TE,1;1.5;2;2.5;3;3.5;4,2.5,2.563,Uncalibrated
Human,56,1,motor,143,Visual,TE,1;1.5;2;2.5;3;3.5;4,3.5,3.171,Uncalibrated
Human,56,1,motor,144,Visual,TE,1;1.5;2;2.5;3;3.5;4,2.5,3.114,Uncalibrated
Human,56,1,motor,145,Visual,TE,1;1.5;2;2.5;3;3.5;4,2.5,2.965,Uncalibrated
Human,56,1,motor,146,Visual,TE,1;1.5;2;2.5;3;3.5;4,4,3.561,Uncalibrated
Human,56,1,motor,147,Visual,TE,1;1.5;2;2.5;3;3.5;4,2,1.446,Uncalibrated
Human,56,1,motor,148,Visual,TE,1;1.5;2;2.5;3;3.5;4,1.5,1.297,Uncalibrated
Human,56,1,motor,149,Visual,TE,1;1.5;2;2.5;3;3.5;4,1.5,1.898,Uncalibrated
Human,56,1,motor,150,Visual,TE,1;1.5;2;2.5;3;3.5;4,3.5,3.057,Uncalibrated
Human,56,1,motor,151,Visual,TE,1;1.5;2;2.5;3;3.5;4,1,0.669,Uncalibrated
Human,56,1,motor,152,Visual,TE,1;1.5;2;2.5;3;3.5;4,2,1.678,Uncalibrated
Human,56,1,motor,153,Visual,TE,1;1.5;2;2.5;3;3.5;4,2,1.918,Uncalibrated
Human,56,1,motor,154,Visual,TE,1;1.5;2;2.5;3;3.5;4,2.5,2.474,Uncalibrated
Human,56,1,motor,155,Visual,TE,1;1.5;2;2.5;3;3.5;4,4,3.465,Uncalibrated
Human,56,1,motor,156,Visual,TE,1;1.5;2;2.5;3;3.5;4,3.5,3.741,Uncalibrated
Human,56,1,motor,157,Visual,TE,1;1.5;2;2.5;3;3.5;4,4,3.244,Uncalibrated
Human,56,1,motor,158,Visual,TE,1;1.5;2;2.5;3;3.5;4,4,3.728,Uncalibrated
Human,56,1,motor,159,Visual,TE,1;1.5;2;2.5;3;3.5;4,3,2.548,Uncalibrated
Human,56,1,motor,160,Visual,TE,1;1.5;2;2.5;3;3.5;4,3.5,2.649,Uncalibrated
Human,56,1,motor,161,Visual,TE,1;1.5;2;2.5;3;3.5;4,4,3.821,Uncalibrated
Human,56,1,motor,162,Visual,TE,1;1.5;2;2.5;3;3.5;4,1.5,1.858,Uncalibrated
Human,58,1,digit,17,Visual,TE,1;1.5;2;2.5;3;3.5;4,3.5,0.882547737,Uncalibrated
Human,58,1,digit,18,Visual,TE,1;1.5;2;2.5;3;3.5;4,1,1.221515071,Uncalibrated
Human,58,1,digit,19,Visual,TE,1;1.5;2;2.5;3;3.5;4,4,0.831247667,Uncalibrated
Human,58,1,digit,20,Visual,TE,1;1.5;2;2.5;3;3.5;4,2,1.003634969,Uncalibrated
Human,58,1,digit,21,Visual,TE,1;1.5;2;2.5;3;3.5;4,2,1.531718636,Uncalibrated
Human,58,1,digit,22,Visual,TE,1;1.5;2;2.5;3;3.5;4,3.5,0.691151722,Uncalibrated
Human,58,1,digit,23,Visual,TE,1;1.5;2;2.5;3;3.5;4,2.5,1.921966418,Uncalibrated
Human,58,1,digit,24,Visual,TE,1;1.5;2;2.5;3;3.5;4,1.5,0.951335123,Uncalibrated
Human,58,1,digit,25,Visual,TE,1;1.5;2;2.5;3;3.5;4,1,0.916563948,Uncalibrated
Human,58,1,digit,26,Visual,TE,1;1.5;2;2.5;3;3.5;4,1,0.661142159,Uncalibrated
Human,58,1,digit,27,Visual,TE,1;1.5;2;2.5;3;3.5;4,4,0.601100393,Uncalibrated
Human,58,1,digit,28,Visual,TE,1;1.5;2;2.5;3;3.5;4,1.5,0.801250178,Uncalibrated
Human,58,1,digit,29,Visual,TE,1;1.5;2;2.5;3;3.5;4,2,1.344482918,Uncalibrated
Human,58,1,digit,30,Visual,TE,1;1.5;2;2.5;3;3.5;4,3.5,0.711192208,Uncalibrated
Human,58,1,digit,31,Visual,TE,1;1.5;2;2.5;3;3.5;4,1,1.854474333,Uncalibrated
Human,58,1,digit,32,Visual,TE,1;1.5;2;2.5;3;3.5;4,2,0.695044568,Uncalibrated
Human,58,1,digit,33,Visual,TE,1;1.5;2;2.5;3;3.5;4,2.5,0.931325729,Uncalibrated
Human,58,1,digit,34,Visual,TE,1;1.5;2;2.5;3;3.5;4,1,0.981359176,Uncalibrated
Human,58,1,digit,35,Visual,TE,1;1.5;2;2.5;3;3.5;4,1.5,1.361614336,Uncalibrated
Human,58,1,digit,36,Visual,TE,1;1.5;2;2.5;3;3.5;4,2.5,1.17145506,Uncalibrated
Human,58,1,digit,37,Visual,TE,1;1.5;2;2.5;3;3.5;4,2,0.741199658,Uncalibrated
Human,58,1,digit,38,Visual,TE,1;1.5;2;2.5;3;3.5;4,2.5,0.821288551,Uncalibrated
Human,58,1,digit,39,Visual,TE,1;1.5;2;2.5;3;3.5;4,3,0.92132073,Uncalibrated
Human,58,1,digit,40,Visual,TE,1;1.5;2;2.5;3;3.5;4,4,0.961347065,Uncalibrated
Human,58,1,digit,41,Visual,TE,1;1.5;2;2.5;3;3.5;4,3,2.062072928,Uncalibrated
Human,58,1,digit,42,Visual,TE,1;1.5;2;2.5;3;3.5;4,4,0.561077681,Uncalibrated
Human,58,1,digit,43,Visual,TE,1;1.5;2;2.5;3;3.5;4,2,1.0614532,Uncalibrated
Human,58,1,digit,45,Visual,TE,1;1.5;2;2.5;3;3.5;4,3.5,1.091421106,Uncalibrated
Human,58,1,digit,46,Visual,TE,1;1.5;2;2.5;3;3.5;4,4,2.142494778,Uncalibrated
Human,58,1,digit,47,Visual,TE,1;1.5;2;2.5;3;3.5;4,3,4.013347461,Uncalibrated
Human,58,1,digit,48,Visual,TE,1;1.5;2;2.5;3;3.5;4,1.5,1.081420333,Uncalibrated
Human,58,1,digit,49,Visual,TE,1;1.5;2;2.5;3;3.5;4,3.5,1.081408863,Uncalibrated
Human,58,1,digit,51,Visual,TE,1;1.5;2;2.5;3;3.5;4,3,1.101424898,Uncalibrated
Human,58,1,digit,52,Visual,TE,1;1.5;2;2.5;3;3.5;4,1.5,2.472333727,Uncalibrated
Human,58,1,digit,53,Visual,TE,1;1.5;2;2.5;3;3.5;4,3,1.531713202,Uncalibrated
Human,58,1,digit,54,Visual,TE,1;1.5;2;2.5;3;3.5;4,3,1.685360753,Uncalibrated
Human,58,1,motor,71,Visual,TE,1;1.5;2;2.5;3;3.5;4,3.5,2.791,Uncalibrated
Human,58,1,motor,72,Visual,TE,1;1.5;2;2.5;3;3.5;4,1,1.007,Uncalibrated
Human,58,1,motor,73,Visual,TE,1;1.5;2;2.5;3;3.5;4,4,2.842,Uncalibrated
Human,58,1,motor,74,Visual,TE,1;1.5;2;2.5;3;3.5;4,2,2.048,Uncalibrated
Human,58,1,motor,75,Visual,TE,1;1.5;2;2.5;3;3.5;4,2,1.716,Uncalibrated
Human,58,1,motor,76,Visual,TE,1;1.5;2;2.5;3;3.5;4,3.5,2.159,Uncalibrated
Human,58,1,motor,77,Visual,TE,1;1.5;2;2.5;3;3.5;4,2.5,3.169,Uncalibrated
Human,58,1,motor,78,Visual,TE,1;1.5;2;2.5;3;3.5;4,1.5,1.448,Uncalibrated
Human,58,1,motor,79,Visual,TE,1;1.5;2;2.5;3;3.5;4,1,1.365,Uncalibrated
Human,58,1,motor,80,Visual,TE,1;1.5;2;2.5;3;3.5;4,1,1.724,Uncalibrated
Human,58,1,motor,81,Visual,TE,1;1.5;2;2.5;3;3.5;4,4,3.929,Uncalibrated
Human,58,1,motor,82,Visual,TE,1;1.5;2;2.5;3;3.5;4,1.5,2.72,Uncalibrated
Human,58,1,motor,83,Visual,TE,1;1.5;2;2.5;3;3.5;4,2,3.254,Uncalibrated
Human,58,1,motor,84,Visual,TE,1;1.5;2;2.5;3;3.5;4,3.5,2.636,Uncalibrated
Human,58,1,motor,85,Visual,TE,1;1.5;2;2.5;3;3.5;4,1,0.989,Uncalibrated
Human,58,1,motor,86,Visual,TE,1;1.5;2;2.5;3;3.5;4,2,1.909,Uncalibrated
Human,58,1,motor,87,Visual,TE,1;1.5;2;2.5;3;3.5;4,2.5,2.217,Uncalibrated
Human,58,1,motor,88,Visual,TE,1;1.5;2;2.5;3;3.5;4,1,1.11,Uncalibrated
Human,58,1,motor,89,Visual,TE,1;1.5;2;2.5;3;3.5;4,1.5,2.323,Uncalibrated
Human,58,1,motor,90,Visual,TE,1;1.5;2;2.5;3;3.5;4,2.5,1.66,Uncalibrated
Human,58,1,motor,91,Visual,TE,1;1.5;2;2.5;3;3.5;4,2,1.831,Uncalibrated
Human,58,1,motor,92,Visual,TE,1;1.5;2;2.5;3;3.5;4,2.5,1.778,Uncalibrated
Human,58,1,motor,93,Visual,TE,1;1.5;2;2.5;3;3.5;4,3,2.316,Uncalibrated
Human,58,1,motor,94,Visual,TE,1;1.5;2;2.5;3;3.5;4,4,0.658,Uncalibrated
Human,58,1,motor,95,Visual,TE,1;1.5;2;2.5;3;3.5;4,3,3.037,Uncalibrated
Human,58,1,motor,96,Visual,TE,1;1.5;2;2.5;3;3.5;4,4,2.811,Uncalibrated
Human,58,1,motor,97,Visual,TE,1;1.5;2;2.5;3;3.5;4,2,3.286,Uncalibrated
Human,58,1,motor,98,Visual,TE,1;1.5;2;2.5;3;3.5;4,3.5,2.638,Uncalibrated
Human,58,1,motor,99,Visual,TE,1;1.5;2;2.5;3;3.5;4,3.5,2.855,Uncalibrated
Human,58,1,motor,100,Visual,TE,1;1.5;2;2.5;3;3.5;4,4,3.361,Uncalibrated
Human,58,1,motor,101,Visual,TE,1;1.5;2;2.5;3;3.5;4,3,2.886,Uncalibrated
Human,58,1,motor,102,Visual,TE,1;1.5;2;2.5;3;3.5;4,1.5,1.439,Uncalibrated
Human,58,1,motor,103,Visual,TE,1;1.5;2;2.5;3;3.5;4,3.5,3.105,Uncalibrated
Human,58,1,motor,104,Visual,TE,1;1.5;2;2.5;3;3.5;4,2.5,1.83,Uncalibrated
Human,58,1,motor,105,Visual,TE,1;1.5;2;2.5;3;3.5;4,3,2.549,Uncalibrated
Human,58,1,motor,106,Visual,TE,1;1.5;2;2.5;3;3.5;4,1.5,1.153,Uncalibrated
Human,58,1,motor,107,Visual,TE,1;1.5;2;2.5;3;3.5;4,3,3.137,Uncalibrated
Human,58,1,motor,108,Visual,TE,1;1.5;2;2.5;3;3.5;4,3,1.884,Uncalibrated
Human,58,1,line,125,Visual,TE,1;1.5;2;2.5;3;3.5;4,3.5,1.570827001,Uncalibrated
Human,58,1,line,126,Visual,TE,1;1.5;2;2.5;3;3.5;4,1,0.811106056,Uncalibrated
Human,58,1,line,127,Visual,TE,1;1.5;2;2.5;3;3.5;4,4,0.619064051,Uncalibrated
Human,58,1,line,128,Visual,TE,1;1.5;2;2.5;3;3.5;4,2,1.459902945,Uncalibrated
Human,58,1,line,129,Visual,TE,1;1.5;2;2.5;3;3.5;4,2,1.378082858,Uncalibrated
Human,58,1,line,130,Visual,TE,1;1.5;2;2.5;3;3.5;4,3.5,0.740317006,Uncalibrated
Human,58,1,line,131,Visual,TE,1;1.5;2;2.5;3;3.5;4,2.5,1.509549401,Uncalibrated
Human,58,1,line,132,Visual,TE,1;1.5;2;2.5;3;3.5;4,1.5,1.185717557,Uncalibrated
Human,58,1,line,133,Visual,TE,1;1.5;2;2.5;3;3.5;4,1,1.155701654,Uncalibrated
Human,58,1,line,134,Visual,TE,1;1.5;2;2.5;3;3.5;4,1,1.408328178,Uncalibrated
Human,58,1,line,135,Visual,TE,1;1.5;2;2.5;3;3.5;4,4,0.689648135,Uncalibrated
Human,58,1,line,136,Visual,TE,1;1.5;2;2.5;3;3.5;4,1.5,1.185383392,Uncalibrated
Human,58,1,line,137,Visual,TE,1;1.5;2;2.5;3;3.5;4,2,0.608535921,Uncalibrated
Human,58,1,line,138,Visual,TE,1;1.5;2;2.5;3;3.5;4,3.5,0.558016171,Uncalibrated
Human,58,1,line,139,Visual,TE,1;1.5;2;2.5;3;3.5;4,1,0.851761477,Uncalibrated
Human,58,1,line,140,Visual,TE,1;1.5;2;2.5;3;3.5;4,2,0.811036627,Uncalibrated
Human,58,1,line,141,Visual,TE,1;1.5;2;2.5;3;3.5;4,2.5,1.094939338,Uncalibrated
Human,58,1,line,142,Visual,TE,1;1.5;2;2.5;3;3.5;4,1,0.578106162,Uncalibrated
Human,58,1,line,143,Visual,TE,1;1.5;2;2.5;3;3.5;4,1.5,0.608501508,Uncalibrated
Human,58,1,line,144,Visual,TE,1;1.5;2;2.5;3;3.5;4,2.5,0.588468267,Uncalibrated
Human,58,1,line,145,Visual,TE,1;1.5;2;2.5;3;3.5;4,2,0.90245661,Uncalibrated
